Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,9122,4,1,5,Short,PI,15;36,4,-9.5;-8.67999999999984;3.2800000000002;3.58000000000038;3.94000000000005;4.38000000000011;4.84000000000015;5.2800000000002;5.55999999999995;5.98000000000002;6.55999999999995;6.98000000000002;7.42000000000007,-8.83999999999969;-8.59999999999991;3.51999999999998;3.7800000000002;4.10000000000036;4.53999999999996;5.05999999999995;5.53999999999996;5.64000000000033;6.24000000000024;6.96000000000004;7.40000000000009;7.86000000000013;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18;-3036.18
Rat,9122,4,1,6,Short,PI,15;36,4,1.26000000000022;1.84000000000015;2.32000000000062;2.84000000000015;3.32000000000062;3.84000000000015;4.44000000000051;5.15999999999985;6.03999999999996;39.96;41.9800000000005,1.5600000000004;2;2.53999999999996;2.98000000000047;3.48000000000047;4.10000000000036;4.88000000000011;5.98000000000047;6.46000000000004;40.3400000000001;42.2000000000007;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32;-5187.32
Rat,9122,4,1,7,Short,PI,15;36,4,2.89999999999964;3.13999999999942;3.51999999999953;4.01999999999953;4.46000000000004;4.9399999999996;5.46000000000004;6;6.65999999999985;7.03999999999996;7.27999999999975;7.61999999999989;8.4399999999996;8.83999999999924,2.97999999999956;3.23999999999978;3.67999999999938;4.13999999999942;4.63999999999942;5.09999999999945;5.61999999999989;6.25999999999931;7.01999999999953;7.17999999999938;7.59999999999945;8.07999999999993;8.61999999999989;8.96000000000004;-5928.64;-5928.64;-5928.64;-5928.64;-5928.64;-5928.64;-5928.64;-5928.64;-5928.64;-5928.64
Rat,9122,4,1,8,Short,PI,15;36,4,1.39999999999964;1.79999999999927;2.25999999999931;2.71999999999935;3.17999999999938;3.65999999999985;4;4.46000000000004;5.09999999999945;5.57999999999993;5.84000000000015;6,1.69999999999982;1.97999999999956;2.39999999999964;2.85999999999967;3.31999999999971;3.88000000000011;4.15999999999985;4.69999999999982;5.47999999999956;5.79999999999927;5.88000000000011;6.25999999999931;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68;-6179.68
Rat,9122,4,1,9,Short,PI,15;36,4,2.26000000000022;2.82000000000062;3.27999999999975;3.72000000000025;4.15999999999985;4.65999999999985;5.23999999999978;5.84000000000015;6.23999999999978;6.60000000000036,2.46000000000004;3;3.44000000000051;3.84000000000015;4.32000000000062;4.90000000000055;5.5;6.14000000000033;6.53999999999996;6.68000000000029;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7;-6302.7
Rat,9122,4,1,10,Short,PI,15;36,4,-7.85999999999967;4.03999999999996;4.53999999999996;5.02000000000044;5.26000000000022;5.40000000000055;5.90000000000055,-7.55999999999949;4.38000000000011;4.69999999999982;5.23999999999978;5.32000000000062;5.60000000000036;6.36000000000058;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74;-6530.74
Rat,9122,4,1,1,Long,PI,15;36,12,-14.48;-13.5;12.26;19.6;30.22,-14.14;-13.36;12.42;19.86;30.64;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28;-325.28
Rat,9122,4,1,2,Long,PI,15;36,12,-6.90000000000003;7.92000000000002;9.12000000000001;12.18;13.26;37.3;37.98;39.22,-6.62;8.56;9.45999999999998;12.78;13.54;37.64;38.2;39.5;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3;-435.3
Rat,9122,4,1,3,Long,PI,15;36,12,2.79999999999995;6.8599999999999;30.0999999999999;31.6799999999998;33.3999999999999;38.9199999999998,3.75999999999999;7.3599999999999;31.02;32.0999999999999;33.5999999999999;39.4599999999998;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9;-1301.9
Rat,9122,4,1,4,Long,PI,15;36,12,1.68000000000029;4.94000000000006;5.76000000000022;8.76000000000022;9.76000000000022;10.5599999999999;11.8000000000002;12.3400000000001;15.7400000000002;16.98;17.5999999999999;18.0799999999999;23.8400000000001;24.8200000000002;26.3400000000001;30.6800000000003;33.6600000000003;35.4400000000001;36.0599999999999,1.90000000000009;5.22000000000026;5.96000000000004;9.30000000000018;9.96000000000004;10.96;12.1800000000003;12.3800000000001;16.2000000000003;17.4000000000001;17.7400000000002;18.2600000000002;24.1800000000003;25.2600000000002;26.6400000000003;31.6400000000003;33.96;35.5799999999999;36.5999999999999;-2403.64;-2403.64
Rat,9122,4,1,5,Long,PI,15;36,12,1.64000000000033;2.55999999999995;4.07999999999993;4.86000000000013;6.70000000000027;7.86000000000013;8.24000000000024;9.74000000000024;11.2200000000003;11.7200000000003;12.0799999999999;15.8800000000001;17.6000000000004;18.3800000000001;19.8400000000001;20.7800000000002;23.8000000000002,2.05999999999995;2.66000000000031;4.24000000000024;4.94000000000006;7;8.22000000000026;8.46000000000004;10.1400000000003;11.3800000000001;11.8800000000001;12.5;16.2800000000002;17.8200000000002;18.5599999999999;20.6200000000003;20.8800000000001;24.3600000000001;-2524.66;-2524.66;-2524.66;-2524.66;-2524.66;-2524.66
Rat,9122,4,1,6,Long,PI,15;36,12,2.24000000000024;3.24000000000024;3.98000000000002;5.01999999999998;6.44000000000006;7.24000000000024;8.10000000000036;11.7400000000002;12.48;13.5599999999999;15.04;16.3200000000002;17.8600000000001;19.7600000000002;24.4200000000001;26.2200000000003;40.2800000000002,2.51999999999998;3.42000000000007;4.42000000000007;5.44000000000006;6.66000000000031;7.48000000000002;9;11.8400000000001;12.9000000000001;14.2400000000002;15.52;16.54;18.0800000000004;19.98;24.6600000000003;26.9200000000001;40.7800000000002;-2643.68;-2643.68;-2643.68;-2643.68;-2643.68;-2643.68
Rat,9122,4,1,7,Long,PI,15;36,12,3.72000000000025;4.42000000000007;5.84000000000015;6.24000000000024;9.40000000000009;10.46;11.3800000000001;12.8200000000002;13.8400000000001;17.1399999999999;18.1399999999999;19.5;21.0999999999999;24.8800000000001;26.3000000000002;26.6199999999999;30.5;31.46;38.04,3.92000000000007;4.82000000000016;6.20000000000027;6.5;9.65999999999985;10.96;11.4400000000001;13.52;14.04;17.3600000000001;18.4000000000001;19.7600000000002;21.1800000000003;26.2200000000003;26.54;26.8800000000001;30.6199999999999;32.0599999999999;38.2200000000003;-2834.08;-2834.08
Rat,9122,4,1,8,Long,PI,15;36,12,-14.8399999999997;-14.3599999999997;-13.8799999999997;-13.3799999999997;-12.98;-12.3999999999996;8.58000000000038;10.6400000000003;12.3600000000001;18.9000000000001;20.4200000000001;29.7200000000003;47.8600000000001,-14.6599999999999;-14.1999999999998;-13.6999999999998;-13.1999999999998;-12.7599999999998;-11.5;9.08000000000038;11.4200000000001;12.6400000000003;19.4400000000001;20.6000000000004;29.8400000000001;48.1400000000003;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2;-3144.2
Rat,9122,4,1,9,Long,PI,15;36,12,2.58000000000038;6.16000000000031;6.90000000000009;8.24000000000024;8.88000000000011;9;14.1800000000003;14.8400000000001;15.8800000000001;17.96;19.6400000000003;23.6000000000004;29.02;30.2400000000002;30.9400000000001,3.10000000000036;6.38000000000011;7.5;8.84000000000015;8.94000000000006;9.10000000000036;14.3200000000002;15.2600000000002;16.1200000000003;18.1200000000003;19.8200000000002;24.3600000000001;29.1600000000003;30.6000000000004;31.5800000000004;-3334.68;-3334.68;-3334.68;-3334.68;-3334.68;-3334.68;-3334.68;-3334.68;-3334.68;-3334.68
Rat,9122,4,1,10,Long,PI,15;36,12,9.5600000000004;10.7800000000002;11.7400000000002;14.96;15.6200000000003;17;19.6200000000003;20.3400000000001;24.1000000000004;24.8400000000001,10.3200000000002;10.8800000000001;12.3200000000002;15.0600000000004;16.3000000000002;17.5;19.7000000000003;20.48;24.3400000000001;25;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7;-3446.7
Rat,9122,4,1,11,Long,PI,15;36,12,7.5600000000004;7.7800000000002;9.62000000000035;14.1200000000003;15.8200000000002;19.1800000000003;19.8200000000002;20.46;26.0200000000004;27.4000000000001,7.74000000000024;8.36000000000013;10.6000000000004;15.1200000000003;16.0800000000004;19.3600000000001;20.0600000000004;20.6000000000004;26.1000000000004;27.5;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74;-3674.74
Rat,9122,4,1,12,Long,PI,15;36,12,20.8999999999996;21.1599999999999;22.6399999999999;29.6999999999998;46.5799999999999;46.6599999999999,21.1199999999999;21.3999999999996;22.8199999999997;29.9599999999996;46.6399999999999;46.7599999999998;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76;-3781.76
Rat,9122,4,1,13,Long,PI,15;36,12,3.98000000000002;4.30000000000018;6.2199999999998;7.23999999999978;16.1800000000003;17.6400000000003;28.04;28.3800000000001;28.7200000000003;49.2200000000003,4.23999999999978;4.57999999999993;6.55999999999995;7.7199999999998;16.7600000000002;17.7399999999998;28.3000000000002;28.4399999999996;29.1999999999998;49.5;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46;-4087.46
Rat,9122,4,1,14,Long,PI,15;36,12,-3.4399999999996;11.3000000000002;14.8599999999997,-3.31999999999971;12.1599999999999;15.2399999999998;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5;-4327.5
Rat,9122,4,1,15,Long,PI,15;36,12,-4.65999999999985;2.76000000000022;21.4799999999996;23.8000000000002;42.8000000000002,-4.40000000000055;3.30000000000018;22.0599999999995;24.1199999999999;42.96;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8;-4623.8
Rat,9122,4,1,16,Long,PI,15;36,12,-8.71999999999935;2.14000000000033;6.5;7.18000000000029;8.02000000000044;8.80000000000018;9.10000000000036;17.3200000000006;18.3000000000002,-8.35999999999967;2.78000000000066;6.66000000000076;7.61999999999989;8.11999999999989;9.0600000000004;9.18000000000029;17.6199999999999;18.5;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86;-4968.86
Rat,9122,4,1,17,Long,PI,15;36,12,2.92000000000007;3;26.04,2.96000000000004;3.11999999999989;26.3400000000001;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34;-5291.34
Rat,9122,4,1,18,Long,PI,15;36,12,1.03999999999996;2.60000000000036;3.64000000000033;10.7799999999997;10.96;14.3200000000006;14.7200000000003;24.2399999999998;28.8400000000001,1.15999999999985;2.73999999999978;3.80000000000018;10.9400000000005;11.4000000000005;14.6400000000003;15.2799999999997;24.3400000000001;29.5799999999999;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7;-5554.7
Rat,9122,4,1,19,Long,PI,15;36,12,3.21999999999935;5.51999999999953;6.05999999999949;12.46,3.47999999999956;5.61999999999989;6.11999999999989;12.6599999999999;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72;-5669.72
Rat,9122,4,1,20,Long,PI,15;36,12,2.11999999999989;10.2599999999993;11.0999999999995;15.54;15.8199999999997;27.1999999999998;44.8000000000002;48.7399999999998,2.67999999999938;10.3400000000001;11.3000000000002;15.7799999999997;16.1799999999994;27.5599999999995;45.1199999999999;48.96;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72;-6411.72
Rat,9122,4,1,21,Long,PI,15;36,12,1.85999999999967;3.80000000000018;4.42000000000007;5.35999999999967;6.31999999999971;12.0599999999995;23.8199999999997;23.9200000000001,2.46000000000004;3.96000000000004;4.61999999999989;5.57999999999993;6.47999999999956;12.7199999999993;23.8999999999996;24.0999999999995;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76;-6630.76
Rat,9122,4,1,22,Long,PI,15;36,12,1.97999999999956;5.19999999999982;19.7200000000003;19.9399999999996,2.22000000000025;5.39999999999964;19.7799999999997;20.3000000000002;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8;-6852.8
Rat,9122,5,1,1,Short,PI,15;36,4,-6.33999999999992;-3.92000000000007;-3.839999999999918;1.51999999999998;1.77999999999997;2.20000000000005;2.5;4.72000000000003;5.72000000000003;6.22000000000003;8.44000000000006;10.3399999999999;22.78;33.3800000000001;48;48.7,-5.51999999999998;-3.07999999999993;-2.18000000000006;1.48000000000002;1.74000000000001;2.16000000000008;2.44000000000005;3.18000000000006;5.68000000000006;6;6.44000000000006;8.79999999999996;10.8199999999999;23.5999999999999;34.04;48.6800000000001;48.78;-1199.26;-1199.26;-1199.26;-1199.26;-1199.26;-1199.26;-1199.26;-1199.26;-1199.26
Rat,9122,5,1,2,Short,PI,15;36,4,-2.05999999999995;-1.33999999999992;3.46000000000004;3.75999999999999;4.03999999999996;4.29999999999995;4.68000000000006;4.96000000000004;5.20000000000005;5.66000000000008;6.12000000000012;6.44000000000006;6.74000000000001;7.07999999999993;7.42000000000007;14.6000000000001;15.1200000000001;16.74;19.78,-1.39999999999986;-1.16000000000008;3.74000000000001;3.96000000000004;4.25999999999999;4.5;4.86000000000013;5.1400000000001;5.6400000000001;6.03999999999996;6.40000000000009;6.68000000000006;6.94000000000006;7.29999999999995;7.55999999999995;15.04;15.24;17.02;20.02;-1302.28;-1302.28;-1302.28;-1302.28;-1302.28
Rat,9122,5,1,3,Short,PI,15;36,4,-12.8199999999999;-10.22;2.88000000000011;3.25999999999999;3.53999999999996;3.84000000000015;4.31999999999994;4.75999999999999;4.94000000000006;5.18000000000006;5.60000000000014;5.86000000000013;6.12000000000012;6.38000000000011;6.68000000000006;7.72000000000003;8.25999999999999;8.58000000000016;8.86000000000013;21.6200000000001,-14.48;-12.3999999999999;-9.46000000000004;3.22000000000003;3.48000000000002;3.75999999999999;4.25999999999999;4.55999999999995;4.86000000000013;5.12000000000012;5.46000000000004;5.72000000000003;6.08000000000016;6.22000000000003;6.62000000000012;7.55999999999995;8.1400000000001;8.46000000000004;8.74000000000001;9;21.9400000000001;-1422.3;-1422.3
Rat,9122,5,1,4,Short,PI,15;36,4,5.84000000000015;48.2;50.6200000000001,6.77999999999997;49;50.78;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32;-1542.32
Rat,9122,5,1,5,Short,PI,15;36,4,-6.44000000000006;3.89999999999986;4.41999999999985;5.01999999999998;5.27999999999997;5.5;5.57999999999993;40.5599999999999;44.3199999999999;45.0599999999999;45.78;47.5999999999999,-6.1400000000001;4.3599999999999;4.96000000000004;5.22000000000003;5.44000000000006;5.55999999999995;5.83999999999992;41.52;45.04;45.3599999999999;45.9199999999998;47.9400000000001;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7;-1736.7
Rat,9122,5,1,6,Short,PI,15;36,4,1.26000000000022;6.98000000000002;7.34000000000015;7.61999999999989;23.54;26.48;28.8600000000001;59.96,1.65999999999985;7.30000000000018;7.55999999999995;8.63999999999987;24.2800000000002;27.3200000000002;29.3800000000001;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08;-2657.08
Rat,9122,5,1,7,Short,PI,15;36,4,-4;-1.83999999999969.860000000000127;6.44000000000006;6.84000000000015;7.24000000000024;7.59999999999991;8.20000000000027;8.36000000000013;53.2800000000002,-3.61999999999989;-0.579999999999927;1.03999999999996;6.82000000000016;7.20000000000027;7.53999999999996;8.18000000000029;8.2800000000002;8.38000000000011;53.7400000000002;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1;-2762.1
Rat,9122,5,1,8,Short,PI,15;36,4,3.36000000000013;3.70000000000027;3.96000000000004;4.24000000000024;4.64000000000033;4.84000000000015;5.42000000000007;5.74000000000024;6.09999999999991;6.24000000000024;6.7800000000002;7.14000000000033;7.51999999999998;7.66000000000031;8.11999999999989;8.57999999999993;8.84000000000015;9.38000000000011;11.2800000000002;15.6400000000003,3.68000000000029;3.90000000000009;4.18000000000029;4.53999999999996;4.80000000000018;5.36000000000013;5.72000000000026;5.84000000000015;6.14000000000033;6.76000000000022;7.07999999999993;7.5;7.57999999999993;8.05999999999995;8.40000000000009;8.7800000000002;9.09999999999991;9.57999999999993;11.7800000000002;15.8600000000001;-2873.12;-2873.12;-2873.12
Rat,9122,5,1,9,Short,PI,15;36,4,5.19999999999982;7.11999999999989;12.04;12.6399999999999;13.1599999999999;50.3399999999997,5.5;7.44000000000006;12.5999999999999;12.8599999999997;13.2599999999998;50.8800000000001;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38;-3526.38
Rat,9122,5,1,10,Short,PI,15;36,4,2.51999999999998;5.63999999999987;6.09999999999991;6.51999999999998,2.82000000000016;6.03999999999996;6.46000000000004;6.61999999999989;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54;-3704.54
Rat,9122,5,1,11,Short,PI,15;36,4,1.74000000000024;7.22000000000026;8.46000000000004;8.86000000000013;37.0999999999999;37.9200000000001;40.2200000000003;41;43.9200000000001;44.5;56.2600000000002;60,2.68000000000029;8.42000000000007;8.82000000000016;8.92000000000007;37.8600000000001;38.4200000000001;40.8200000000002;41.4200000000001;44.48;45.3600000000001;57.2400000000002;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62;-3895.62
Rat,9122,5,1,12,Short,PI,15;36,4,2.61999999999989;3.03999999999996;3.26000000000022;3.52000000000044;3.78000000000066;4.52000000000044;4.69999999999982;4.96000000000004;5.40000000000055;5.72000000000026;5.80000000000018;6.53999999999996;6.86000000000058;7.48000000000047;32.96,3;3.22000000000025;3.48000000000047;3.68000000000029;4.5;4.61999999999989;4.88000000000011;5.38000000000011;5.65999999999985;5.78000000000066;6.52000000000044;6.68000000000029;7.10000000000036;7.64000000000033;33.3600000000006;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74;-4116.74
Rat,9122,5,1,13,Short,PI,15;36,4,2.86000000000058;3.40000000000055;3.66000000000076;4.24000000000069;4.6200000000008;4.90000000000055;5.40000000000055;17.1800000000003;56.3800000000001,3.36000000000058;3.57999999999993;4.18000000000029;4.52000000000044;4.78000000000066;5.28000000000066;5.53999999999996;17.3000000000002;57.0600000000004;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4;-4698.4
Rat,9122,5,1,14,Short,PI,15;36,4,3.01999999999953;3.34000000000015;3.59999999999945;3.84000000000015;4.13999999999942;4.77999999999975;5.17999999999938;33.46;35.9799999999996;36.96;37.5799999999999;38.2599999999993;38.5;39.0199999999995;39.3199999999997;40.0799999999999;40.4799999999996,3.31999999999971;3.55999999999949;3.81999999999971;4.05999999999949;4.71999999999935;4.97999999999956;5.71999999999935;34.2999999999993;36.9399999999996;37.54;38.2199999999993;38.4399999999996;39;39.1599999999999;39.8599999999997;40.2999999999993;40.8400000000001;-5094.68;-5094.68;-5094.68;-5094.68;-5094.68;-5094.68;-5094.68;-5094.68;-5094.68
Rat,9122,5,1,15,Short,PI,15;36,4,-9.73999999999978;3.60000000000036;3.98000000000047;4.27999999999975;4.64000000000033;5.07999999999993;5.31999999999971;5.61999999999989;6.73999999999978;7.46000000000004;8.14000000000033;8.4399999999996;8.64000000000033;36,-9.38000000000011;3.92000000000007;4.18000000000029;4.52000000000044;5.03999999999996;5.30000000000018;5.53999999999996;6.52000000000044;7.38000000000011;8.0600000000004;8.34000000000015;8.57999999999993;9;36.46;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54;-5502.54
Rat,9122,5,1,16,Short,PI,15;36,4,2.27999999999975;2.69999999999982;3.11999999999989;3.27999999999975;3.51999999999953;6.46000000000004;6.77999999999975;7.35999999999967;7.85999999999967;32.0599999999995,2.63999999999942;3.09999999999945;3.23999999999978;3.46000000000004;3.69999999999982;6.73999999999978;7.27999999999975;7.69999999999982;7.97999999999956;32.2199999999993;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56;-5617.56
Rat,9122,5,1,17,Short,PI,15;36,4,3;3.4399999999996;4.07999999999993;10.7799999999997;11.2599999999993,3.39999999999964;4.05999999999949;4.27999999999975;11.1999999999998;11.54;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68;-5827.68
Rat,9122,5,1,18,Short,PI,15;36,4,2.97999999999956;3.29999999999927;3.57999999999993;3.97999999999956;4.55999999999949;4.92000000000007;5.17999999999938;5.75999999999931;6.25999999999931;6.89999999999964;7.53999999999996;25.4799999999996,3.25999999999931;3.51999999999953;3.85999999999967;4.53999999999996;4.73999999999978;5.07999999999993;5.73999999999978;6.19999999999982;6.79999999999927;7.27999999999975;7.71999999999935;25.9200000000001;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14;-6030.14
