Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,15051,1,1,6,Audiovisual,PI,8;16;32,16,7.25600000000009;7.90300000000002;8.20499999999993;8.71399999999994;9.32300000000009;9.69000000000006;10.106;10.6510000000001;11.1859999999999;11.7760000000001;11.8910000000001;12.2470000000001;12.9059999999999;13.191;13.7070000000001;14.423;14.896;15.498;15.7850000000001;16.114;16.703;17.0029999999999;17.4850000000001;18.221;18.482;18.8140000000001;19.088;19.3710000000001;20.203;20.873;21.2090000000001;21.8980000000001;22.5070000000001;23.1200000000001;23.3990000000001;23.7740000000001;25.558;25.9460000000001;26.306;26.759;28.5330000000001;28.933;29.4670000000001;29.6900000000001;34.002;34.492;51.001,N/A
Rat,15051,1,1,7,Audiovisual,PI,8;16;32,16,10.5819999999999;11.346;12.2669999999998;13.1120000000001;13.806;13.9769999999999;14.6030000000001;14.837;15.8040000000001;16.232;16.348;16.558;17.1660000000002;17.4000000000001;17.6959999999999;17.9630000000002;18.5219999999999;19.047;19.4789999999998;20.0410000000002;20.5230000000001;20.7860000000001;21.1019999999999;21.413;21.7330000000002;22.1300000000001;22.3240000000001;22.8139999999999;23.114;23.3940000000002;23.674;24.817;26.5239999999999;29.511;29.875;30.9319999999998;31.6440000000002;32.152;32.5210000000002;32.7959999999998;33.4780000000001;33.7139999999999;34.1959999999999;34.5039999999999;34.7199999999998;35.0079999999998;35.1480000000001;35.8249999999998;64.0010000000002,N/A
Rat,15051,1,1,8,Audiovisual,PI,8;16;32,16,9.71900000000005;10.2139999999999;10.873;11.3270000000002;11.6770000000001;12.2930000000001;12.5070000000001;13.0660000000003;13.377;13.9589999999998;14.8049999999998;15.0149999999999;15.5419999999999;15.8670000000002;16.5660000000003;16.779;17.1350000000002;17.3580000000002;17.7220000000002;18.125;18.3510000000001;18.7020000000002;19.2670000000003;19.817;20.0480000000002;20.415;21.018;21.2429999999999;21.893;22.1010000000001;22.7350000000001;23.002;23.3679999999999;23.6300000000001;24.3029999999999;24.6869999999999;24.77;25.1550000000002;27.6190000000001;28.4500000000003;28.866;54.5839999999998;54.9700000000003;55.7249999999999;55.9949999999999;56.502;56.7780000000003;57.527;57.8020000000001;58.1330000000003;58.569;58.8989999999999;59.4320000000002;60.067;60.2420000000002;60.5799999999999;61.0010000000002,N/A
Rat,15051,1,1,9,Audiovisual,PI,8;16;32,16,10.7669999999998;11.1599999999999;11.8319999999999;12.2730000000001;12.9349999999999;13.2469999999998;13.8829999999998;14.107;14.576;14.8330000000001;15.4479999999999;15.663;16.2260000000001;16.6379999999999;17.4919999999997;17.893;18.2640000000001;18.5929999999998;19.0099999999998;19.444;19.7799999999997;20.078;20.502;20.7959999999998;21.5900000000001;21.8209999999999;22.1239999999998;22.4110000000001;22.6979999999999;22.9940000000001;23.6570000000002;24.2999999999997;24.71;24.9919999999997;25.4049999999997;26.0630000000001;26.21;26.4029999999998;26.7449999999999;27.9780000000001;28.2869999999998;28.8009999999999;29.4479999999999;29.877;31.8579999999997;32.1849999999999;32.759;33.056;33.4609999999998;39.5050000000001;40.0419999999999;56.0009999999998,N/A
Rat,15051,1,1,10,Audiovisual,PI,8;16;32,16,5.29600000000028;5.73800000000028;6.45100000000002;7.05400000000009;7.47299999999996;8.37800000000016;8.57600000000002;9.09900000000016;9.48500000000013;10.1200000000003;10.902;11.5890000000004;11.8670000000002;12.2040000000002;12.6700000000001;13.1170000000002;13.7250000000004;13.991;14.8690000000001;15.0880000000002;15.502;15.8680000000004;16.1950000000002;16.7050000000004;17.3320000000003;17.6330000000003;17.9360000000002;18.2430000000004;18.5080000000003;18.835;19.3270000000002;19.7180000000003;20.239;21.2800000000002;21.5820000000003;22.098;22.2420000000002;22.7540000000004;23.241;24.9520000000002;25.6320000000001;28.145;28.5520000000001;29.2070000000003;29.395;29.5360000000001;29.8800000000001;30.3120000000004;30.6030000000001;31.0730000000003;35.4810000000002;49.0010000000002,N/A
Rat,15051,1,1,11,Audiovisual,PI,8;16;32,16,6.09500000000026;7.13200000000006;7.47800000000007;7.84099999999989;8.19399999999996;8.53999999999996;8.81500000000006;9.36400000000003;9.88599999999997;10.741;11.0889999999999;11.5140000000001;11.6790000000001;12.201;12.3910000000001;12.627;13.3140000000003;13.5260000000003;14.0480000000002;14.3800000000001;14.9300000000003;15.4670000000001;15.7420000000002;16.2370000000001;16.5500000000002;17.1980000000003;17.5219999999999;18.078;18.3240000000001;18.531;18.9320000000002;19.4360000000002;19.6779999999999;19.98;20.232;20.502;20.8020000000001;21.4659999999999;21.971;22.4940000000001;27.7820000000002;28.386;29.4659999999999;52.0010000000002,N/A
Rat,15051,1,1,12,Audiovisual,PI,8;16;32,16,5.75099999999975;6.48599999999988;7.37999999999965;8.20399999999972;8.38699999999972;9.21799999999985;9.66499999999996;10.4110000000001;10.7249999999999;11.25;11.3589999999999;11.6289999999999;12.3019999999997;12.598;13.3329999999996;13.547;13.9279999999999;14.6929999999998;14.9649999999997;15.4009999999998;15.7509999999997;16.6349999999998;17.1759999999999;17.4609999999998;17.77;18.1329999999998;18.7759999999998;19.4609999999998;19.7979999999998;20.2819999999997;48.0009999999998;26.3800000000001;27.1800000000003;27.9399999999996;28.1800000000003;58,N/A
Rat,15051,1,1,13,Audiovisual,PI,8;16;32,16,15.54;16.3290000000002;16.9259999999999;17.3820000000001;17.931;18.172;19.0439999999999;19.442;20.002;20.23;20.7290000000003;21.221;21.6759999999999;21.808;22.4700000000003;22.895;23.4690000000001;24.1120000000001;24.2400000000002;24.5610000000002;24.9140000000002;25.7240000000002;26.1190000000001;26.4410000000003;26.9450000000002;27.4360000000002;27.7449999999999;28.2330000000002;28.5329999999999;29.1170000000002;29.3290000000002;29.5950000000003;29.8409999999999;30.1179999999999;30.6240000000003;31.002;32.0970000000002;32.9430000000002;35.0599999999999;35.288;35.663;53.0010000000002,N/A
Rat,15051,1,1,14,Audiovisual,PI,8;16;32,16,9.35899999999992;10.6660000000002;11.0169999999998;11.3409999999999;11.8049999999998;12.1019999999999;12.549;12.9340000000002;13.4499999999998;13.9430000000002;14.7939999999999;15.038;15.5929999999998;16.0300000000002;16.1959999999999;16.4409999999998;17.0320000000002;17.8249999999998;18.1669999999999;18.3739999999998;18.7829999999999;19.087;19.6799999999998;20.0320000000002;20.2890000000002;20.5940000000001;20.9230000000002;21.0610000000002;21.3620000000001;21.645;21.9140000000002;22.3310000000001;22.6350000000002;22.9450000000002;23.7910000000002;24.0230000000001;24.3150000000001;24.942;30.2399999999998;30.8110000000002;54.0010000000002,N/A
Rat,15051,1,1,15,Audiovisual,PI,8;16;32,16,6.29199999999946;6.99299999999948;7.4399999999996;7.86499999999978;8.22599999999966;8.63499999999931;9.17799999999988;9.7529999999997;9.98299999999927;10.4479999999994;10.915;11.415;12.0059999999994;12.5679999999993;12.8179999999993;13.5989999999993;14.4089999999997;14.8849999999993;15.4079999999994;15.9449999999997;16.1619999999994;16.768;17.4809999999998;17.8239999999996;18.2779999999993;18.6759999999995;18.9569999999994;19.2429999999995;19.4679999999998;19.7419999999993;19.9839999999995;20.2889999999998;20.7819999999992;21.0099999999993;21.3619999999992;21.8709999999992;22.451;22.723;23.0299999999997;23.3009999999995;24.7089999999998;25.9099999999999;26.5019999999995;29.1029999999992;29.2219999999998;29.4719999999998;29.7349999999997;53.0009999999993,N/A
Rat,15051,1,1,16,Audiovisual,PI,8;16;32,16,7.53600000000006;8.78499999999985;9.41300000000047;9.92000000000007;11.2640000000001;11.8329999999996;12.1189999999997;12.71;12.9260000000004;13.2439999999997;14.1379999999999;14.4179999999997;14.6379999999999;14.9279999999999;15.1760000000004;16.0519999999997;16.3460000000005;16.8779999999997;17.3670000000002;17.6139999999996;17.9800000000005;18.71;18.9880000000003;19.2610000000004;19.9889999999996;20.5380000000005;20.6850000000004;20.8850000000002;21.1289999999999;21.3530000000001;21.6260000000002;21.884;22.1779999999999;23.1170000000002;23.5200000000004;24.1540000000005;24.8069999999998;24.8819999999996;25.1170000000002;26.0609999999997;26.5320000000002;26.7969999999996;27.2709999999997;28.8649999999998;29.3710000000001;29.7929999999997;32.0590000000002;32.2049999999999;53.0010000000002,N/A
Rat,15051,1,1,17,Audiovisual,PI,8;16;32,16,7.73000000000047;8.70200000000023;9.22500000000036;9.74900000000071;10.0510000000004;10.4680000000008;10.8580000000002;11.0100000000002;11.8420000000006;12.5440000000008;13.1370000000006;13.3500000000004;13.826;14.1560000000009;14.5330000000004;15.2440000000006;15.6380000000008;15.8960000000006;16.5970000000007;17.2040000000006;17.4550000000008;18.3180000000002;18.6170000000002;18.8890000000001;19.2290000000003;19.5510000000004;19.8340000000007;20.1800000000003;21.2470000000003;22.0430000000006;22.4650000000001;22.7310000000007;23.0130000000008;23.2760000000008;23.5590000000002;23.8560000000007;24.0870000000004;24.4400000000005;24.8400000000001;25.0500000000002;25.6840000000002;25.9750000000004;28.6990000000005;29.0360000000001;34.7710000000006;35.1610000000001;35.5070000000005;35.9660000000004;36.5430000000006;57.0010000000002,N/A
Rat,15051,1,1,18,Audiovisual,PI,8;16;32,16,18.0680000000002;18.6890000000003;19.0280000000002;19.3270000000002;19.6150000000007;20.1080000000002;20.4440000000004;20.933;21.348;21.8220000000001;22.4480000000003;22.6210000000001;23.1670000000004;23.5210000000006;24.241;24.4480000000003;24.6950000000006;25.5460000000003;26.1800000000003;26.8870000000006;27.1770000000006;27.4750000000004;27.7830000000004;28.1140000000005;28.9970000000003;29.2620000000006;29.8100000000004;30.067;30.9770000000008;31.1680000000006;31.5100000000002;33.8870000000006;34.7270000000008;35.0910000000004;45.1390000000001;45.3200000000006;45.5590000000002;46.7390000000005;47.0430000000006;47.4770000000008;47.8380000000007;48.46;52.0010000000002,N/A
Rat,15051,1,1,19,Audiovisual,PI,8;16;32,16,6.0659999999998;6.90299999999934;7.17999999999938;7.57399999999961;7.95899999999983;8.52599999999984;9.16899999999987;9.70600000000013;10.0410000000002;11.0439999999999;11.808;12.1709999999994;13.3919999999998;13.9349999999995;14.317;14.7420000000002;15.7600000000002;16.4889999999996;20.6989999999996;24.4989999999998;24.6109999999999;25.2539999999999;26.9200000000001;40.951;64.0010000000002,N/A
Rat,15052,1,1,1,Audiovisual,PI,8;16;32,8,4.74499999999998;5.06800000000001;5.57399999999998;5.994;6.27200000000002;6.40799999999999;6.773;7.07899999999998;7.33500000000001;7.54099999999997;7.85299999999998;8.15799999999999;8.39399999999998;8.62600000000001;9.19800000000001;9.33399999999998;9.58899999999997;10.045;10.222;10.646;11.176;11.594;11.67;11.971;12.347;12.958;13.551;13.865;14.332;15.027;15.611;17.292;55.706;56.112;59.001,N/A
Rat,15052,1,1,2,Audiovisual,PI,8;16;32,8,5.77700000000004;6.029;6.49199999999996;7.04899999999998;7.21799999999996;7.49000000000001;7.78099999999995;8.07000000000005;8.54899999999998;8.827;9.13499999999999;9.44200000000001;9.67600000000005;9.96600000000001;10.626;10.886;11.211;11.53;12.376;12.692;13.04;13.4589999999999;13.878;58.001,N/A
Rat,15052,1,1,3,Audiovisual,PI,8;16;32,8,3.29300000000001;3.48500000000001;3.97300000000007;4.28600000000006;4.73699999999997;4.88700000000006;5.125;5.33199999999999;5.62;5.875;6.42700000000002;6.66600000000005;7.35300000000007;7.54899999999998;7.86700000000008;8.15200000000004;8.23400000000004;8.58799999999997;8.94799999999998;9.59900000000005;10.1510000000001;10.8050000000001;10.996;11.566;12.02;12.756;13.235;13.783;14.5600000000001;60.001,N/A
Rat,15052,1,1,4,Audiovisual,PI,8;16;32,8,8.80600000000004;9.4190000000001;9.76099999999997;10.201;10.441;10.721;10.877;11.4190000000001;11.6500000000001;11.9400000000001;12.2860000000001;12.6179999999999;13.194;14.076;14.74;54.8800000000001;55.7190000000001;61.001;23.073;24.045;24.313;24.734;30.71;48.383;49.001;30.76;31.34;32.4;32.68;34.8;54.0000000000001;25.82;27;27.44;27.88;29.36;29.9;30.28;30.76;31.34;32.4;32.68;34.8;54.0000000000001,N/A
Rat,15052,1,1,5,Audiovisual,PI,8;16;32,8,2.54700000000003;2.94799999999987;3.17299999999977;3.46500000000015;3.71199999999999;4.01899999999978;4.38299999999981;4.52199999999993;4.80200000000014;4.89699999999993;5.12599999999975;5.46599999999989;5.81899999999996;6.44999999999982;7.06799999999976;7.17799999999988;7.37899999999991;7.68100000000004;7.94399999999996;8.15099999999984;9.00599999999986;9.33500000000004;9.5319999999997;9.99400000000014;10.3020000000001;10.5619999999999;11.0419999999999;13.7449999999999;14.1489999999999;14.5830000000001;14.9809999999998;15.1549999999997;15.4380000000001;15.6610000000001;16.1610000000001;16.4139999999998;16.6880000000001;16.9719999999998;17.288;17.7759999999998;20.114;59.0009999999998,N/A
Rat,15052,1,1,6,Audiovisual,PI,8;16;32,8,2.23199999999997;2.41300000000001;2.63499999999976;2.75700000000006;2.91199999999981;3.15299999999979;3.37599999999975;3.56899999999996;3.76299999999992;4.07099999999991;4.3449999999998;4.74499999999989;4.85500000000002;5.29599999999982;5.53800000000001;5.75700000000006;6.20699999999988;6.71900000000005;7.66699999999992;7.9079999999999;8.32499999999982;8.59000000000015;8.73999999999978;9.22199999999975;9.62599999999975;10.6329999999998;11.0009999999997;11.5540000000001;11.7640000000001;13.125;13.4090000000001;13.598;13.9349999999999;14.5149999999999;15.46;16.011;16.2440000000001;16.4290000000001;17.1210000000001;18.3800000000001;18.971;49.402;52.0009999999998,N/A
Rat,15052,1,1,7,Audiovisual,PI,8;16;32,8,1.41499999999996;1.67100000000028;1.90200000000004;2.23900000000003;2.48199999999997;2.64699999999993;3.00800000000027;3.15900000000011;3.41400000000021;3.61599999999999;4.0300000000002;4.22499999999991;4.57400000000007;4.80200000000014;5.11300000000028;5.29899999999998;5.38900000000012;5.76000000000022;6.10400000000027;6.22900000000027;6.65300000000025;6.92399999999998;7.63200000000006;8.14699999999994;8.30099999999993;8.6840000000002;8.96500000000015;9.58500000000004;10.1130000000003;10.3330000000001;11.0050000000001;11.1870000000004;11.404;11.5460000000003;11.7870000000003;12.2470000000003;12.665;12.848;13.8520000000003;14.04;14.098;14.3700000000003;14.761;15.306;15.5230000000001;15.8310000000001;16.2820000000002;16.942;17.8360000000002;18.1610000000001;18.837;19.6440000000002;19.8789999999999;48.181;55.0010000000002,N/A
Rat,15052,1,1,8,Audiovisual,PI,8;16;32,8,2.55200000000013;2.82000000000016;2.93399999999974;3.01400000000012;3.22699999999986;3.61900000000014;3.84299999999985;4.10800000000018;4.30999999999995;4.8119999999999;5.07400000000007;5.24400000000014;5.55299999999988;5.77500000000009;6.01200000000017;6.279;6.79700000000003;7.04399999999987;7.99499999999989;8.40200000000004;8.84400000000005;9.10699999999997;9.28099999999995;9.50799999999981;9.70800000000008;10.587;10.8130000000001;11.067;11.3449999999998;11.538;12.163;12.2469999999998;12.596;13.1909999999998;13.3539999999998;13.6979999999999;13.9549999999999;14.0140000000001;14.1210000000001;14.3719999999998;14.8649999999998;15.7599999999998;16.4719999999998;17.0030000000002;64.0009999999998,N/A
Rat,15052,1,1,9,Audiovisual,PI,8;16;32,8,1.2489999999998;2.08399999999983;2.33899999999994;2.51899999999978;2.76699999999983;3.00999999999976;3.29799999999977;3.56299999999965;3.84999999999991;4.1899999999996;4.4079999999999;4.69799999999987;4.88799999999992;5.19299999999976;5.3739999999998;5.73299999999972;6.3449999999998;6.98999999999978;7.3779999999997;7.58799999999974;8.19999999999982;8.5659999999998;8.85999999999967;9.26999999999998;9.55299999999988;9.72499999999991;9.92200000000003;10.2479999999996;11.2559999999999;11.404;11.578;11.8269999999998;12.0299999999997;12.3199999999997;12.9099999999999;13.549;13.9269999999997;14.1779999999999;14.5519999999997;15.4849999999997;15.9169999999999;16.652;17.1039999999998;17.6099999999997;18.0419999999999;18.482;19.2779999999998;19.8429999999998;55.0009999999998,N/A
Rat,15052,1,1,10,Audiovisual,PI,8;16;32,8,2.09900000000016;2.30099999999948;2.39999999999964;2.55999999999949;2.94899999999961;3.16199999999935;3.38599999999951;3.72199999999975;3.96999999999935;4.27499999999964;4.57799999999952;4.74299999999948;5.03499999999985;5.17900000000009;5.4399999999996;5.8119999999999;6.00399999999991;6.16299999999956;6.50399999999991;6.69799999999941;6.8710000000001;7.58299999999963;7.78299999999945;8.27799999999934;8.72199999999975;8.94700000000012;9.44499999999971;9.78799999999956;10.4839999999995;10.7929999999997;11.0169999999998;11.1359999999995;11.3449999999993;11.8319999999994;12.5599999999995;12.7439999999997;13.3449999999993;13.9009999999998;14.0209999999997;14.6930000000002;63.0010000000002,N/A
Rat,15052,1,1,11,Audiovisual,PI,8;16;32,8,2.33699999999953;2.5659999999998;2.73700000000008;3.02399999999943;3.20299999999952;3.59799999999996;4.1220000000003;4.41200000000026;4.59000000000015;4.84500000000026;5.03600000000006;5.44799999999941;5.61599999999999;5.92000000000007;6.65099999999984;6.9380000000001;7.16299999999956;7.39699999999993;7.57899999999972;7.80799999999999;8.33799999999974;8.47000000000026;8.58600000000024;8.73700000000008;9.88900000000012;10.2389999999996;10.4229999999998;11.2370000000001;11.5339999999997;11.8699999999999;12.5550000000003;14.5239999999994;55.0010000000002,N/A
