Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,301,92,3,2,Auditory,PI,30;60;120,60,36.49;36.6500000000001;41.22;44.1800000000001;50.6100000000001;50.98;52.6800000000001;54.99;58.3600000000001;59.26;72.25;72.47;77.4300000000001;124.26;125.34;125.92;138.89;140.31;143.9;150.76;239.52,N/A
Rat,301,92,3,3,Auditory,PI,30;60;120,60,17.6399999999999;22.5799999999999;22.7599999999998;23.3199999999997;27.6699999999996;27.8599999999997;27.9699999999998;28.3499999999999;28.4299999999998;46.9499999999998;47.04;52.6499999999996;54.52;58.3599999999997;63.3999999999996;67.4899999999998;70.52;72.3999999999996;73.8999999999996;82.4299999999998;84.56;86.0099999999998;95.4099999999999;99.1299999999997;104.99;111.02;167.65;171.07;175.11;218.81;220.5;221.51;222.71;237.13,N/A
Rat,301,92,3,4,Auditory,PI,30;60;120,60,31.8699999999999;39.1300000000001;40.25;43.7199999999998;48.6500000000001;48.8400000000001;50.71;52.7600000000002;58.3800000000001;60.0799999999999;63.02;63.5100000000002;63.9499999999998;64.5100000000002;65.2600000000002;65.3400000000002;66.4400000000001;67.5300000000002;68.0999999999999;69.29;71.8899999999999;72.54;74.3600000000001;75.2399999999998;77.6100000000001;90.4400000000001;107.94;111.94;112.16,N/A
Rat,301,92,3,5,Auditory,PI,30;60;120,60,48.9399999999996;53.1999999999998;55.8999999999996;59.3699999999999;61.2600000000002;65.0900000000002;67.5900000000002;68.8999999999996;70.6399999999994;71.5599999999995;75.2699999999995;75.9399999999996;76.8899999999994;85.4099999999999;85.4499999999998;91.5799999999999;94.2399999999998;95.46,N/A
Rat,301,92,3,6,Auditory,PI,30;60;120,60,0.1899999999996;43.96;43.9799999999996;44.7399999999998;50.7299999999996;51.0999999999995;51.3699999999999;61.1099999999997;66.3899999999994;66.5;93.9399999999996;103.099999999999;104.69;105.28;105.47;110.099999999999;112.87;113.29;113.78,N/A
Rat,301,93,3,1,Auditory,PI,30;60;120,60,0.629999999999996;30.41;31.54;85.91;88.38;131.47;134.68;136.23;136.29;140.69;163.39;166.22;194.72;195.43;195.96;231.09;234.27;237.32,N/A
Rat,301,93,3,2,Auditory,PI,30;60;120,60,3.5;3.77999999999997;14.1599999999999;14.6199999999999;34.8999999999999;35.1900000000001;37.1599999999999;39.9200000000001;44.5599999999999;46.9400000000001;49.27;52.28;52.6499999999999;52.8499999999999;55.01;55.4200000000001;56.77;57.0799999999999;58.3399999999999;59.98;62.1800000000001;64.8;65.78;73.72;82.8899999999999;100.95;101.55;103.33;109.49;112.33;126.84;197.33;232.78;233.07,N/A
Rat,301,93,3,3,Auditory,PI,30;60;120,60,19.4000000000001;19.4300000000001;44.6800000000001;46.1700000000001;50.3300000000002;55.75;61.51;64.6400000000001;66.9300000000001;67.3500000000001;71.23;77.6800000000001;80.0800000000002;82.1000000000001;82.7000000000001;86.47;86.71;87;87.1200000000001;89.99;90.6900000000001;100;172.18;175.13;199.32;199.68,N/A
Rat,301,93,3,4,Auditory,PI,30;60;120,60,62.4899999999998;69.2799999999998;70.8699999999999;77.98;80;81.1499999999996;81.8799999999997;83.5299999999998;84.0699999999997;85.0099999999998;87.3299999999999;89.1399999999999;110.57,N/A
Rat,301,93,3,5,Auditory,PI,30;60;120,60,7.51999999999998;46.5799999999999;47.2200000000003;55.6399999999999;67.1599999999999;75.1999999999998;75.6799999999998;77.7600000000002;85.1399999999999;91.1300000000001;92.48;125.7,N/A
Rat,301,93,3,6,Auditory,PI,30;60;120,60,10.4399999999996;10.5899999999997;19.1799999999998;65.5499999999997;70.1899999999996;79.4399999999996;104.87,N/A
Rat,301,93,3,7,Auditory,PI,30;60;120,60,43.9299999999994;49.5499999999993;51.1399999999994;57.21;61.21;62.25;67.3199999999997;69;70.2699999999995;70.8399999999992;71.1799999999994;75.7299999999996;160.5;207.24;208.17,N/A
