Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Confidence
Human,3,1,3,8,Visual,TR,NaN,3,4.3653,3
Human,3,1,3,9,Visual,TR,NaN,3,4.3954,3
Human,3,1,3,10,Visual,TR,NaN,6,6.5057,3
Human,3,1,3,11,Visual,TR,NaN,3,4.62,3
Human,3,1,3,12,Visual,TR,NaN,3,1.4628,1
Human,3,1,3,13,Visual,TR,NaN,3,0.44525,2
Human,3,1,3,14,Visual,TR,NaN,3,4.208,3
Human,3,1,3,15,Visual,TR,NaN,3,4.9392,3
Human,3,1,3,16,Visual,TR,NaN,6,7.43,3
Human,3,1,3,17,Visual,TR,NaN,6,6.59,3
Human,3,1,3,18,Visual,TR,NaN,6,6.8024,3
Human,3,1,3,19,Visual,TR,NaN,6,7.3833,3
Human,3,1,3,20,Visual,TR,NaN,3,4.1654,3
Human,3,1,3,21,Visual,TR,NaN,3,5.9552,3
Human,3,1,3,22,Visual,TR,NaN,3,5.5919,3
Human,3,1,3,23,Visual,TR,NaN,3,4.8935,3
Human,3,1,3,24,Visual,TR,NaN,3,3.5663,3
Human,3,1,3,25,Visual,TR,NaN,6,5.3818,3
Human,3,1,3,26,Visual,TR,NaN,6,6.0757,3
Human,3,1,3,27,Visual,TR,NaN,3,4.0805,3
Human,3,1,3,28,Visual,TR,NaN,6,8.3041,3
Human,3,1,3,29,Visual,TR,NaN,6,8.2413,3
Human,3,1,3,30,Visual,TR,NaN,3,4.2153,3
Human,3,1,3,31,Visual,TR,NaN,6,5.9595,3
Human,3,1,3,32,Visual,TR,NaN,3,4.4994,3
Human,3,1,3,33,Visual,TR,NaN,6,6.8838,2
Human,3,1,3,34,Visual,TR,NaN,6,7.2774,3
Human,3,1,3,35,Visual,TR,NaN,6,14.881,1
Human,3,1,3,36,Visual,TR,NaN,3,4.6554,3
Human,3,1,3,37,Visual,TR,NaN,6,7.5406,3
Human,3,1,3,38,Visual,TR,NaN,6,7.1706,3
Human,3,1,3,39,Visual,TR,NaN,3,3.9802,2
Human,3,1,3,40,Visual,TR,NaN,3,2.6149,3
Human,3,1,3,41,Visual,TR,NaN,3,3.7709,3
Human,3,1,3,42,Visual,TR,NaN,6,6.9742,3
Human,3,1,3,43,Visual,TR,NaN,3,5.4383,3
Human,3,1,3,44,Visual,TR,NaN,6,0.30991,1
Human,3,1,3,45,Visual,TR,NaN,6,8.9424,3
Human,3,1,3,46,Visual,TR,NaN,3,2.4465,2
Human,3,1,3,47,Visual,TR,NaN,6,10.033,3
Human,3,1,3,48,Visual,TR,NaN,6,5.4847,3
Human,3,1,3,49,Visual,TR,NaN,6,7.3032,3
Human,3,1,3,50,Visual,TR,NaN,3,4.1329,3
Human,3,1,3,51,Visual,TR,NaN,6,7.0854,3
Human,3,1,3,52,Visual,TR,NaN,3,4.6827,3
Human,3,1,3,53,Visual,TR,NaN,6,6.8837,3
Human,3,1,3,54,Visual,TR,NaN,6,6.7003,3
Human,3,1,3,55,Visual,TR,NaN,3,5.1088,3
Human,3,1,3,56,Visual,TR,NaN,3,4.991,3
Human,3,1,3,57,Visual,TR,NaN,3,5.2206,3
Human,3,1,3,58,Visual,TR,NaN,6,7.3009,3
Human,3,1,3,59,Visual,TR,NaN,6,6.7557,3
Human,3,1,3,60,Visual,TR,NaN,3,4.7901,3
Human,3,1,3,61,Visual,TR,NaN,6,0.72001,1
Human,3,1,3,62,Visual,TR,NaN,3,4.144,3
Human,3,1,3,63,Visual,TR,NaN,6,7.7725,3
Human,3,1,3,64,Visual,TR,NaN,3,4.723,3
Human,3,1,3,65,Visual,TR,NaN,3,5.0639,3
Human,3,1,3,66,Visual,TR,NaN,3,4.6183,3
Human,3,1,3,67,Visual,TR,NaN,6,7.3409,3
Human,3,1,3,68,Visual,TR,NaN,6,7.6434,3
Human,3,1,3,69,Visual,TR,NaN,6,7.0108,3
Human,3,1,3,70,Visual,TR,NaN,3,4.8909,3
Human,3,1,3,71,Visual,TR,NaN,6,7.0282,3
Human,3,1,3,72,Visual,TR,NaN,6,5.2414,3
Human,3,1,3,73,Visual,TR,NaN,3,4.3104,3
Human,3,1,3,74,Visual,TR,NaN,3,5.5059,3
Human,3,1,3,75,Visual,TR,NaN,6,6.6984,3
Human,3,1,3,76,Visual,TR,NaN,6,7.2929,3
Human,3,1,3,77,Visual,TR,NaN,3,4.2868,3
Human,3,1,3,78,Visual,TR,NaN,6,6.9883,3
Human,3,1,3,79,Visual,TR,NaN,3,4.1214,3
Human,3,1,3,80,Visual,TR,NaN,3,3.7519,3
Human,3,1,3,81,Visual,TR,NaN,6,7.5653,3
Human,3,1,3,82,Visual,TR,NaN,3,4.7582,3
Human,3,1,3,83,Visual,TR,NaN,3,3.0856,3
Human,3,1,3,84,Visual,TR,NaN,6,6.0255,3
Human,3,1,3,85,Visual,TR,NaN,3,3.4578,3
Human,3,1,3,86,Visual,TR,NaN,3,4.0804,3
Human,3,1,3,87,Visual,TR,NaN,6,8.464,3
Human,3,1,3,88,Visual,TR,NaN,6,7.2059,3
Human,3,1,3,89,Visual,TR,NaN,6,7.3983,3
Human,3,1,3,90,Visual,TR,NaN,6,7.4233,3
Human,3,1,3,91,Visual,TR,NaN,3,4.6758,3
Human,3,1,3,92,Visual,TR,NaN,3,4.3723,3
Human,4,1,1,1,Visual,TR,3,3,3.3905,3
Human,4,1,1,2,Visual,TR,3,3,3.5755,2
Human,4,1,1,3,Visual,TR,3,3,2.4816,3
Human,4,1,1,4,Visual,TR,3,3,3.522,2
Human,4,1,1,5,Visual,TR,3,3,2.3254,3
Human,4,1,1,6,Visual,TR,3,3,2.8833,2
Human,4,1,1,7,Visual,TR,3,3,2.7269,3
Human,4,1,1,8,Visual,TR,3,3,2.4148,2
Human,4,1,1,9,Visual,TR,3,3,3.3443,2
Human,4,1,1,10,Visual,TR,3,3,2.3206,3
Human,4,1,1,11,Visual,TR,3,3,2.7305,2
Human,4,1,1,12,Visual,TR,3,3,3.004,2
Human,4,1,1,13,Visual,TR,3,3,2.2834,3
Human,4,1,1,14,Visual,TR,3,3,2.633,3
Human,4,1,1,15,Visual,TR,3,3,2.5446,2
Human,4,1,1,16,Visual,TR,3,3,5.2061,1
Human,4,1,1,17,Visual,TR,3,3,2.9519,2
Human,4,1,1,18,Visual,TR,3,3,2.6054,2
Human,4,1,1,19,Visual,TR,3,3,2.4868,2
Human,4,1,1,20,Visual,TR,3,3,3.3777,3
Human,4,1,1,21,Visual,TR,3,3,2.3064,2
Human,4,1,1,22,Visual,TR,3,3,2.9057,2
Human,4,1,1,23,Visual,TR,3,3,3.5323,3
Human,4,1,1,24,Visual,TR,3,3,2.1325,2
Human,4,1,1,25,Visual,TR,3,3,2.2703,3
Human,4,1,1,26,Visual,TR,3,3,3.618,2
Human,4,1,1,27,Visual,TR,3,3,3.5143,3
Human,4,1,1,28,Visual,TR,3,3,3.7559,2
Human,4,1,1,29,Visual,TR,3,3,3.394,2
Human,4,1,1,30,Visual,TR,3,3,3.1169,3
Human,4,1,1,31,Visual,TR,3,3,2.7861,3
Human,4,1,1,32,Visual,TR,3,3,2.7509,3
Human,4,1,1,33,Visual,TR,3,3,2.9504,3
Human,4,1,1,34,Visual,TR,3,3,3.3162,3
Human,4,1,1,35,Visual,TR,3,3,2.7213,2
Human,4,1,1,36,Visual,TR,3,3,3.3744,3
Human,4,1,1,37,Visual,TR,3,3,3.4409,3
Human,4,1,1,38,Visual,TR,3,3,2.9314,3
Human,4,1,1,39,Visual,TR,3,3,2.8702,3
Human,4,1,1,40,Visual,TR,3,3,2.8151,3
Human,4,1,1,41,Visual,TR,3,3,3.4844,3
Human,4,1,1,42,Visual,TR,3,3,3.063,3
Human,4,1,1,43,Visual,TR,3,3,3.1354,3
Human,4,1,1,44,Visual,TR,3,3,2.6935,3
Human,4,1,1,45,Visual,TR,3,3,3.0014,3
Human,4,1,1,46,Visual,TR,3,3,2.6189,3
Human,4,1,2,1,Visual,TR,6,6,5.969,2
Human,4,1,2,2,Visual,TR,6,6,5.8117,3
Human,4,1,2,3,Visual,TR,6,6,5.9793,2
Human,4,1,2,4,Visual,TR,6,6,5.8034,2
Human,4,1,2,5,Visual,TR,6,6,6.2456,3
Human,4,1,2,6,Visual,TR,6,6,6.9453,3
Human,4,1,2,7,Visual,TR,6,6,6.1122,3
Human,4,1,2,8,Visual,TR,6,6,6.3374,2
Human,4,1,2,9,Visual,TR,6,6,6.1392,2
Human,4,1,2,10,Visual,TR,6,6,6.1198,3
Human,4,1,2,11,Visual,TR,6,6,5.8066,3
Human,4,1,2,12,Visual,TR,6,6,5.9023,3
Human,4,1,2,13,Visual,TR,6,6,5.8438,2
Human,4,1,2,14,Visual,TR,6,6,6.344,2
Human,4,1,2,15,Visual,TR,6,6,5.9404,3
Human,4,1,2,16,Visual,TR,6,6,5.544,3
Human,4,1,2,17,Visual,TR,6,6,5.65,3
Human,4,1,2,18,Visual,TR,6,6,5.242,3
Human,4,1,2,19,Visual,TR,6,6,6.3455,2
Human,4,1,2,20,Visual,TR,6,6,6.8748,2
Human,4,1,2,21,Visual,TR,6,6,5.7312,3
Human,4,1,2,22,Visual,TR,6,6,6.1441,3
Human,4,1,2,23,Visual,TR,6,6,4.7281,3
Human,4,1,2,24,Visual,TR,6,6,6.0354,3
Human,4,1,2,25,Visual,TR,6,6,6.169,3
Human,4,1,2,26,Visual,TR,6,6,6.4916,2
Human,4,1,2,27,Visual,TR,6,6,6.225,2
Human,4,1,2,28,Visual,TR,6,6,6.226,3
Human,4,1,2,29,Visual,TR,6,6,6.0556,3
Human,4,1,2,30,Visual,TR,6,6,6.4294,3
Human,4,1,2,31,Visual,TR,6,6,6.2705,3
Human,4,1,2,32,Visual,TR,6,6,6.0512,3
Human,4,1,2,33,Visual,TR,6,6,7.2667,3
Human,4,1,2,34,Visual,TR,6,6,7.2834,3
Human,4,1,2,35,Visual,TR,6,6,6.8819,3
Human,4,1,2,36,Visual,TR,6,6,7.2935,2
Human,4,1,2,37,Visual,TR,6,6,6.1226,3
Human,4,1,2,38,Visual,TR,6,6,6.2053,2
Human,4,1,2,39,Visual,TR,6,6,7.8707,2
Human,4,1,2,40,Visual,TR,6,6,5.4103,3
Human,4,1,2,41,Visual,TR,6,6,5.9331,3
Human,4,1,2,42,Visual,TR,6,6,5.7613,3
Human,4,1,2,43,Visual,TR,6,6,5.9822,3
Human,4,1,2,44,Visual,TR,6,6,5.9549,3
Human,4,1,2,45,Visual,TR,6,6,5.4737,3
Human,4,1,2,46,Visual,TR,6,6,5.495,3
Human,4,1,3,1,Visual,TR,NaN,6,5.5692,2
Human,4,1,3,2,Visual,TR,NaN,3,3.4944,2
Human,4,1,3,3,Visual,TR,NaN,6,6.2546,2
Human,4,1,3,4,Visual,TR,NaN,3,2.9437,2
Human,4,1,3,5,Visual,TR,NaN,3,3.1519,3
Human,4,1,3,6,Visual,TR,NaN,3,2.9067,3
Human,4,1,3,7,Visual,TR,NaN,3,3.0417,3
Human,4,1,3,8,Visual,TR,NaN,6,5.3532,2
Human,4,1,3,9,Visual,TR,NaN,3,3.6124,2
Human,4,1,3,10,Visual,TR,NaN,6,5.6552,2
Human,4,1,3,11,Visual,TR,NaN,6,5.6978,3
Human,4,1,3,12,Visual,TR,NaN,6,5.1012,3
Human,4,1,3,13,Visual,TR,NaN,6,5.3824,3
Human,4,1,3,14,Visual,TR,NaN,6,6.3105,2
Human,4,1,3,15,Visual,TR,NaN,3,2.6794,2
Human,4,1,3,16,Visual,TR,NaN,6,5.9193,2
Human,4,1,3,17,Visual,TR,NaN,3,3.2303,3
Human,4,1,3,18,Visual,TR,NaN,6,5.9835,2
Human,4,1,3,19,Visual,TR,NaN,3,2.8003,3
Human,4,1,3,20,Visual,TR,NaN,6,5.713,3
Human,4,1,3,21,Visual,TR,NaN,3,7.0075,3
Human,4,1,3,22,Visual,TR,NaN,6,5.7486,3
Human,4,1,3,23,Visual,TR,NaN,6,6.1061,2
Human,4,1,3,24,Visual,TR,NaN,3,2.5922,3
Human,4,1,3,25,Visual,TR,NaN,3,3.3284,3
Human,4,1,3,26,Visual,TR,NaN,6,7.1753,2
Human,4,1,3,27,Visual,TR,NaN,6,5.7609,2
Human,4,1,3,28,Visual,TR,NaN,3,2.9046,2
Human,4,1,3,29,Visual,TR,NaN,3,2.6085,2
Human,4,1,3,30,Visual,TR,NaN,3,2.2452,3
Human,4,1,3,31,Visual,TR,NaN,6,6.6,2
Human,4,1,3,32,Visual,TR,NaN,6,6.5197,3
Human,4,1,3,33,Visual,TR,NaN,6,5.9945,3
Human,4,1,3,34,Visual,TR,NaN,6,5.3987,3
Human,4,1,3,35,Visual,TR,NaN,6,5.9674,3
Human,4,1,3,36,Visual,TR,NaN,6,5.864,3
Human,4,1,3,37,Visual,TR,NaN,3,3.6432,3
Human,4,1,3,38,Visual,TR,NaN,6,6.6449,3
Human,4,1,3,39,Visual,TR,NaN,6,6.2701,3
Human,4,1,3,40,Visual,TR,NaN,3,3.2133,3
Human,4,1,3,41,Visual,TR,NaN,6,5.5979,2
Human,4,1,3,42,Visual,TR,NaN,6,5.6919,3
Human,4,1,3,43,Visual,TR,NaN,3,2.4197,2
Human,4,1,3,44,Visual,TR,NaN,6,5.8517,3
Human,4,1,3,45,Visual,TR,NaN,6,5.6933,3
Human,4,1,3,46,Visual,TR,NaN,6,5.7479,3
Human,4,1,3,47,Visual,TR,NaN,6,5.557,3
Human,4,1,3,48,Visual,TR,NaN,3,6.1175,2
Human,4,1,3,49,Visual,TR,NaN,6,6.288,2
Human,4,1,3,50,Visual,TR,NaN,6,5.3007,3
Human,4,1,3,51,Visual,TR,NaN,3,3.0509,2
Human,4,1,3,52,Visual,TR,NaN,3,3.2686,3
Human,4,1,3,53,Visual,TR,NaN,3,3.1461,3
Human,4,1,3,54,Visual,TR,NaN,6,5.2632,3
Human,4,1,3,55,Visual,TR,NaN,3,2.867,3
Human,4,1,3,56,Visual,TR,NaN,6,5.4131,3
Human,4,1,3,57,Visual,TR,NaN,3,2.7058,3
Human,4,1,3,58,Visual,TR,NaN,3,3.1802,3
Human,4,1,3,59,Visual,TR,NaN,6,6.1632,2
Human,4,1,3,60,Visual,TR,NaN,3,2.9406,3
Human,4,1,3,61,Visual,TR,NaN,3,2.8879,3
Human,4,1,3,62,Visual,TR,NaN,6,5.5572,3
Human,4,1,3,63,Visual,TR,NaN,6,6.1059,3
Human,4,1,3,64,Visual,TR,NaN,3,2.1185,2
Human,4,1,3,65,Visual,TR,NaN,3,2.4617,3
Human,4,1,3,66,Visual,TR,NaN,3,2.8227,3
Human,4,1,3,67,Visual,TR,NaN,3,3.3396,3
Human,4,1,3,68,Visual,TR,NaN,6,6.3796,3
Human,4,1,3,69,Visual,TR,NaN,6,5.2983,2
Human,4,1,3,70,Visual,TR,NaN,3,5.9493,2
Human,4,1,3,71,Visual,TR,NaN,6,6.648,3
Human,4,1,3,72,Visual,TR,NaN,3,2.9438,3
Human,4,1,3,73,Visual,TR,NaN,3,2.7923,3
Human,4,1,3,74,Visual,TR,NaN,6,5.7597,3
Human,4,1,3,75,Visual,TR,NaN,6,5.1733,3
Human,4,1,3,76,Visual,TR,NaN,3,3.3949,3
Human,4,1,3,77,Visual,TR,NaN,3,2.7062,3
Human,4,1,3,78,Visual,TR,NaN,3,3.6262,3
Human,4,1,3,79,Visual,TR,NaN,6,7.4441,3
Human,4,1,3,80,Visual,TR,NaN,3,2.7454,3
Human,4,1,3,81,Visual,TR,NaN,3,3.0098,3
Human,4,1,3,82,Visual,TR,NaN,6,7.7701,2
Human,4,1,3,83,Visual,TR,NaN,3,2.445,3
Human,4,1,3,84,Visual,TR,NaN,6,6.0599,3
Human,4,1,3,85,Visual,TR,NaN,6,5.9822,3
Human,4,1,3,86,Visual,TR,NaN,3,2.4316,3
Human,4,1,3,87,Visual,TR,NaN,3,2.3355,3
Human,4,1,3,88,Visual,TR,NaN,3,2.7837,3
Human,4,1,3,89,Visual,TR,NaN,6,5.8441,2
Human,4,1,3,90,Visual,TR,NaN,3,3.5198,3
Human,4,1,3,91,Visual,TR,NaN,3,2.7804,3
Human,4,1,3,92,Visual,TR,NaN,3,2.736,3
Human,5,1,1,1,Visual,TR,3,3,2.5307,3
Human,5,1,1,2,Visual,TR,3,3,2.1184,3
Human,5,1,1,3,Visual,TR,3,3,2.4662,3
Human,5,1,1,4,Visual,TR,3,3,3.8446,2
Human,5,1,1,5,Visual,TR,3,3,2.7519,3
Human,5,1,1,6,Visual,TR,3,3,2.0087,3
Human,5,1,1,7,Visual,TR,3,3,2.3554,3
Human,5,1,1,8,Visual,TR,3,3,2.1203,3
Human,5,1,1,9,Visual,TR,3,3,1.5463,3
Human,5,1,1,10,Visual,TR,3,3,1.8203,3
Human,5,1,1,11,Visual,TR,3,3,2.0629,3
Human,5,1,1,12,Visual,TR,3,3,2.3838,3
Human,5,1,1,13,Visual,TR,3,3,2.0667,3
Human,5,1,1,14,Visual,TR,3,3,1.5053,3
Human,5,1,1,15,Visual,TR,3,3,2.1859,3
Human,5,1,1,16,Visual,TR,3,3,3.0013,3
Human,5,1,1,17,Visual,TR,3,3,2.1738,3
Human,5,1,1,18,Visual,TR,3,3,2.6508,3
Human,5,1,1,19,Visual,TR,3,3,1.9306,3
Human,5,1,1,20,Visual,TR,3,3,1.8678,3
Human,5,1,1,21,Visual,TR,3,3,2.0064,3
Human,5,1,1,22,Visual,TR,3,3,2.3392,3
Human,5,1,1,23,Visual,TR,3,3,1.7471,3
Human,5,1,1,24,Visual,TR,3,3,1.7922,3
Human,5,1,1,25,Visual,TR,3,3,2.9336,3
Human,5,1,1,26,Visual,TR,3,3,1.645,3
Human,5,1,1,27,Visual,TR,3,3,1.9491,3
Human,5,1,1,28,Visual,TR,3,3,2.919,2
Human,5,1,1,29,Visual,TR,3,3,2.3617,2
Human,5,1,1,30,Visual,TR,3,3,2.1197,3
Human,5,1,1,31,Visual,TR,3,3,2.4919,3
Human,5,1,1,32,Visual,TR,3,3,2.7651,2
Human,5,1,1,33,Visual,TR,3,3,1.7566,3
Human,5,1,1,34,Visual,TR,3,3,2.2211,3
Human,5,1,1,35,Visual,TR,3,3,1.8052,3
Human,5,1,1,36,Visual,TR,3,3,2.9159,2
Human,5,1,1,37,Visual,TR,3,3,2.0867,2
Human,5,1,1,38,Visual,TR,3,3,1.7527,3
Human,5,1,1,39,Visual,TR,3,3,2.4063,2
Human,5,1,1,40,Visual,TR,3,3,2.355,2
Human,5,1,1,41,Visual,TR,3,3,1.8389,3
Human,5,1,1,42,Visual,TR,3,3,1.9644,3
Human,5,1,1,43,Visual,TR,3,3,2.2265,2
Human,5,1,1,44,Visual,TR,3,3,1.3049,3
Human,5,1,1,45,Visual,TR,3,3,2.4071,3
Human,5,1,1,46,Visual,TR,3,3,2.5656,3
Human,5,1,2,1,Visual,TR,6,6,3.569,3
Human,5,1,2,2,Visual,TR,6,6,3.3924,2
Human,5,1,2,3,Visual,TR,6,6,3.6875,3
Human,5,1,2,4,Visual,TR,6,6,4.6516,3
Human,5,1,2,5,Visual,TR,6,6,3.4183,2
Human,5,1,2,6,Visual,TR,6,6,2.9424,2
Human,5,1,2,7,Visual,TR,6,6,3.7741,3
Human,5,1,2,8,Visual,TR,6,6,4.2692,3
Human,5,1,2,9,Visual,TR,6,6,2.647,3
Human,5,1,2,10,Visual,TR,6,6,3.4652,2
Human,5,1,2,11,Visual,TR,6,6,3.8383,3
Human,5,1,2,12,Visual,TR,6,6,4.5265,2
Human,5,1,2,13,Visual,TR,6,6,6.1806,3
Human,5,1,2,14,Visual,TR,6,6,6.9056,2
Human,5,1,2,15,Visual,TR,6,6,4.8453,2
Human,5,1,2,16,Visual,TR,6,6,5.3766,3
Human,5,1,2,17,Visual,TR,6,6,4.8648,2
Human,5,1,2,18,Visual,TR,6,6,5.5496,3
Human,5,1,2,19,Visual,TR,6,6,5.9112,3
Human,5,1,2,20,Visual,TR,6,6,4.8269,2
Human,5,1,2,21,Visual,TR,6,6,4.2605,3
Human,5,1,2,22,Visual,TR,6,6,3.8428,2
Human,5,1,2,23,Visual,TR,6,6,3.7887,3
Human,5,1,2,24,Visual,TR,6,6,5.1082,3
Human,5,1,2,25,Visual,TR,6,6,3.5569,2
Human,5,1,2,26,Visual,TR,6,6,4.991,3
Human,5,1,2,27,Visual,TR,6,6,4.4067,3
Human,5,1,2,28,Visual,TR,6,6,13.779,1
Human,5,1,2,29,Visual,TR,6,6,5.5574,2
Human,5,1,2,30,Visual,TR,6,6,3.5803,3
Human,5,1,2,31,Visual,TR,6,6,4.785,3
Human,5,1,2,32,Visual,TR,6,6,4.4034,2
Human,5,1,2,33,Visual,TR,6,6,5.1967,2
Human,5,1,2,34,Visual,TR,6,6,5.9869,1
Human,5,1,2,35,Visual,TR,6,6,0.25947,1
Human,5,1,2,36,Visual,TR,6,6,4.4166,2
Human,5,1,2,37,Visual,TR,6,6,5.7296,2
Human,5,1,2,38,Visual,TR,6,6,3.402,2
Human,5,1,2,39,Visual,TR,6,6,5.8052,3
Human,5,1,2,40,Visual,TR,6,6,4.3422,2
Human,5,1,2,41,Visual,TR,6,6,4.3644,2
Human,5,1,2,42,Visual,TR,6,6,5.5104,2
Human,5,1,2,43,Visual,TR,6,6,6.3828,2
Human,5,1,2,44,Visual,TR,6,6,5.0188,2
Human,5,1,2,45,Visual,TR,6,6,4.4395,2
Human,5,1,2,46,Visual,TR,6,6,5.2694,3
Human,5,1,3,1,Visual,TR,NaN,6,4.6361,2
Human,5,1,3,2,Visual,TR,NaN,3,2.607,3
Human,5,1,3,3,Visual,TR,NaN,6,6.333,1
Human,5,1,3,4,Visual,TR,NaN,6,5.676,3
Human,5,1,3,5,Visual,TR,NaN,3,3.0091,2
Human,5,1,3,6,Visual,TR,NaN,6,3.732,3
Human,5,1,3,7,Visual,TR,NaN,6,4.5186,2
Human,5,1,3,8,Visual,TR,NaN,3,1.8047,3
Human,5,1,3,9,Visual,TR,NaN,6,4.097,2
Human,5,1,3,10,Visual,TR,NaN,6,6.2137,3
Human,5,1,3,11,Visual,TR,NaN,6,3.3068,2
Human,5,1,3,12,Visual,TR,NaN,6,3.8341,1
Human,5,1,3,13,Visual,TR,NaN,6,5.5028,2
Human,5,1,3,14,Visual,TR,NaN,6,5.4946,3
Human,5,1,3,15,Visual,TR,NaN,3,1.5552,2
Human,5,1,3,16,Visual,TR,NaN,3,4.0062,2
Human,5,1,3,17,Visual,TR,NaN,6,5.7561,2
Human,5,1,3,18,Visual,TR,NaN,3,3.0816,2
Human,5,1,3,19,Visual,TR,NaN,3,2.5148,2
Human,5,1,3,20,Visual,TR,NaN,3,2.9705,2
Human,5,1,3,21,Visual,TR,NaN,3,2.5449,2
Human,5,1,3,22,Visual,TR,NaN,3,2.0005,3
Human,5,1,3,23,Visual,TR,NaN,6,4.7959,2
Human,5,1,3,24,Visual,TR,NaN,6,3.6016,2
Human,5,1,3,25,Visual,TR,NaN,3,3.0436,2
Human,5,1,3,26,Visual,TR,NaN,6,3.4642,3
Human,5,1,3,27,Visual,TR,NaN,6,5.5694,2
Human,5,1,3,28,Visual,TR,NaN,6,4.768,3
Human,5,1,3,29,Visual,TR,NaN,3,3.6809,3
Human,5,1,3,30,Visual,TR,NaN,6,4.4709,2
Human,5,1,3,31,Visual,TR,NaN,6,3.2705,3
Human,5,1,3,32,Visual,TR,NaN,3,2.4637,3
Human,5,1,3,33,Visual,TR,NaN,6,4.5574,2
Human,5,1,3,34,Visual,TR,NaN,6,6.5677,2
Human,5,1,3,35,Visual,TR,NaN,6,5.5577,2
Human,5,1,3,36,Visual,TR,NaN,3,3.6124,2
Human,5,1,3,37,Visual,TR,NaN,6,4.6963,3
Human,5,1,3,38,Visual,TR,NaN,3,2.3057,2
Human,5,1,3,39,Visual,TR,NaN,3,2.8657,3
Human,5,1,3,40,Visual,TR,NaN,6,4.1027,3
Human,5,1,3,41,Visual,TR,NaN,3,2.1974,3
Human,5,1,3,42,Visual,TR,NaN,3,2.1558,3
Human,5,1,3,43,Visual,TR,NaN,3,2.5688,3
Human,5,1,3,44,Visual,TR,NaN,6,4.2329,3
Human,5,1,3,45,Visual,TR,NaN,3,2.8916,2
Human,5,1,3,46,Visual,TR,NaN,6,6.4674,3
Human,5,1,3,47,Visual,TR,NaN,3,2.4443,3
Human,5,1,3,48,Visual,TR,NaN,3,1.6755,3
Human,5,1,3,49,Visual,TR,NaN,3,2.2996,2
Human,5,1,3,50,Visual,TR,NaN,6,3.4575,3
Human,5,1,3,51,Visual,TR,NaN,3,1.5865,2
Human,5,1,3,52,Visual,TR,NaN,6,4.0921,2
Human,5,1,3,53,Visual,TR,NaN,6,4.0042,3
Human,5,1,3,54,Visual,TR,NaN,6,3.8309,3
Human,5,1,3,55,Visual,TR,NaN,6,4.6188,1
Human,5,1,3,56,Visual,TR,NaN,6,5.6683,2
Human,5,1,3,57,Visual,TR,NaN,6,4.9382,2
Human,5,1,3,58,Visual,TR,NaN,6,6.1412,2
Human,5,1,3,59,Visual,TR,NaN,3,3.9518,2
Human,5,1,3,60,Visual,TR,NaN,3,3.0958,2
Human,5,1,3,61,Visual,TR,NaN,3,3.2535,3
Human,5,1,3,62,Visual,TR,NaN,3,3.0867,3
Human,5,1,3,63,Visual,TR,NaN,6,0.13602,1
Human,5,1,3,64,Visual,TR,NaN,3,3.1759,3
Human,5,1,3,65,Visual,TR,NaN,3,2.9931,3
Human,5,1,3,66,Visual,TR,NaN,3,3.1563,3
Human,5,1,3,67,Visual,TR,NaN,3,2.7429,2
Human,5,1,3,68,Visual,TR,NaN,3,2.9359,3
Human,5,1,3,69,Visual,TR,NaN,3,1.8654,2
Human,5,1,3,70,Visual,TR,NaN,6,4.4759,3
Human,5,1,3,71,Visual,TR,NaN,3,1.9929,2
Human,5,1,3,72,Visual,TR,NaN,3,1.8161,3
Human,5,1,3,73,Visual,TR,NaN,3,2.218,3
Human,5,1,3,74,Visual,TR,NaN,3,2.3944,3
Human,5,1,3,75,Visual,TR,NaN,3,3.0939,2
Human,5,1,3,76,Visual,TR,NaN,3,2.8558,2
Human,5,1,3,77,Visual,TR,NaN,6,4.6976,3
Human,5,1,3,78,Visual,TR,NaN,6,3.655,2
Human,5,1,3,79,Visual,TR,NaN,6,3.5894,2
Human,5,1,3,80,Visual,TR,NaN,6,4.7963,2
Human,5,1,3,81,Visual,TR,NaN,6,4.4469,2
Human,5,1,3,82,Visual,TR,NaN,3,2.0836,3
Human,5,1,3,83,Visual,TR,NaN,6,5.1444,3
Human,5,1,3,84,Visual,TR,NaN,6,4.0494,2
Human,5,1,3,85,Visual,TR,NaN,3,2.3093,3
Human,5,1,3,86,Visual,TR,NaN,3,2.6298,2
Human,5,1,3,87,Visual,TR,NaN,3,2.5928,2
Human,5,1,3,88,Visual,TR,NaN,3,3.3411,3
Human,5,1,3,89,Visual,TR,NaN,6,4.4904,3
Human,5,1,3,90,Visual,TR,NaN,6,5.661,3
Human,5,1,3,91,Visual,TR,NaN,6,6.4197,2
Human,5,1,3,92,Visual,TR,NaN,3,3.2953,3
Human,6,1,1,1,Visual,TR,3,3,3.1955,3
Human,6,1,1,2,Visual,TR,3,3,4.4591,2
Human,6,1,1,3,Visual,TR,3,3,4.1181,3
Human,6,1,1,4,Visual,TR,3,3,3.5305,3
Human,6,1,1,5,Visual,TR,3,3,4.0672,2
Human,6,1,1,6,Visual,TR,3,3,3.8239,2
Human,6,1,1,7,Visual,TR,3,3,3.5961,2
Human,6,1,1,8,Visual,TR,3,3,2.839,2
Human,6,1,1,9,Visual,TR,3,3,3.9012,2
Human,6,1,1,10,Visual,TR,3,3,3.0261,3
Human,6,1,1,11,Visual,TR,3,3,3.4722,3
