Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Release,Task
Human,7,7,3,25,Auditory,TR,4.1,4.1,3.282048269,3.449214069,Stop
Human,7,7,3,26,Auditory,TR,4.1,4.1,4.664994199,4.847956834,Stop
Human,7,7,3,27,Auditory,TR,0.8,0.8,0.733003228,0.916132909,Stop
Human,7,7,3,28,Auditory,TR,1.2,1.2,1.737650793,1.870770316,Stop
Human,7,7,3,29,Auditory,TR,2.7,2.7,3.382171572,3.465229267,Stop
Human,7,7,3,30,Auditory,TR,1.8,1.8,4.3312055,4.56496256,Stop
Human,7,7,3,31,Auditory,TR,6.1,6.1,4.964759627,5.281171985,Stop
Human,7,7,3,32,Auditory,TR,1.8,1.8,1.782551531,1.999299255,Stop
Human,7,7,3,33,Auditory,TR,1.8,1.8,2.166073629,2.415736882,Stop
Human,7,7,3,34,Auditory,TR,0.8,0.8,1.099646584,1.249334116,Stop
Human,7,7,3,35,Auditory,TR,2.7,2.7,3.814645986,4.04797729,Stop
Human,7,7,3,36,Auditory,TR,4.1,4.1,2.831992953,3.132134234,Stop
Human,8,8,1,1,Auditory,TR,4.1,4.1,3.265438854,3.432161556,Point
Human,8,8,1,2,Auditory,TR,4.1,4.1,3.748284061,3.898076704,Point
Human,8,8,1,3,Auditory,TR,2.7,2.7,2.149003421,2.31514217,Point
Human,8,8,1,4,Auditory,TR,6.1,6.1,4.531250022,4.697739497,Point
Human,8,8,1,5,Auditory,TR,1.8,1.8,2.098540257,2.232214714,Point
Human,8,8,1,6,Auditory,TR,4.1,4.1,3.781741074,3.947976087,Point
Human,8,8,1,7,Auditory,TR,1.2,1.2,0.616261308,0.749762348,Point
Human,8,8,1,8,Auditory,TR,1.8,1.8,1.232795128,1.449480564,Point
Human,8,8,1,9,Auditory,TR,2.7,2.7,2.848855415,3.015412841,Point
Human,8,8,1,10,Auditory,TR,1.2,1.2,1.066204081,1.416187058,Point
Human,8,8,1,11,Auditory,TR,4.1,4.1,2.798657685,2.998581169,Point
Human,8,8,1,12,Auditory,TR,2.7,2.7,2.249179456,2.498961624,Point
Human,8,8,1,13,Auditory,TR,1.8,1.8,1.032923315,1.199595055,Point
Human,8,8,1,14,Auditory,TR,0.8,0.8,0.56631344,0.76626099,Point
Human,8,8,1,15,Auditory,TR,1.2,1.2,1.216363376,1.383163586,Point
Human,8,8,1,16,Auditory,TR,6.1,6.1,4.431579372,4.648102009,Point
Human,8,8,1,17,Auditory,TR,2.7,2.7,2.798804912,2.931866394,Point
Human,8,8,1,18,Auditory,TR,6.1,6.1,5.597754928,5.731558916,Point
Human,8,8,1,19,Auditory,TR,1.8,1.8,1.549198638,1.732504213,Point
Human,8,8,1,20,Auditory,TR,4.1,4.1,2.632139543,2.815554477,Point
Human,8,8,1,21,Auditory,TR,1.2,1.2,1.399423691,1.582706969,Point
Human,8,8,1,22,Auditory,TR,0.8,0.8,0.616433663,0.883068383,Point
Human,8,8,1,23,Auditory,TR,2.7,2.7,2.115906335,2.299122371,Point
Human,8,8,1,24,Auditory,TR,2.7,2.7,2.132462664,2.36590899,Point
Human,8,8,1,25,Auditory,TR,6.1,6.1,6.847183184,7.013820594,Point
Human,8,8,1,26,Auditory,TR,1.8,1.8,1.799208725,1.949036405,Point
Human,8,8,1,27,Auditory,TR,0.8,0.8,0.582728558,0.815945903,Point
Human,8,8,1,28,Auditory,TR,0.8,0.8,0.799190322,1.099740017,Point
Human,8,8,1,29,Auditory,TR,1.2,1.2,1.416034168,1.632689521,Point
Human,8,8,1,30,Auditory,TR,0.8,0.8,0.966094581,1.232516246,Point
Human,8,8,1,31,Auditory,TR,4.1,4.1,3.848401347,4.065094569,Point
Human,8,8,1,32,Auditory,TR,0.8,0.8,0.682983162,1.016085627,Point
Human,8,8,1,33,Auditory,TR,6.1,6.1,7.214171249,7.397120789,Point
Human,8,8,1,34,Auditory,TR,6.1,6.1,5.44789221,5.614406459,Point
Human,8,8,1,35,Auditory,TR,1.8,1.8,1.565972269,1.765926897,Point
Human,8,8,1,36,Auditory,TR,1.2,1.2,1.282790421,1.449385362,Point
Human,8,8,3,1,Auditory,TR,1.8,1.8,2.449053039,2.632048234,Stop
Human,8,8,3,2,Auditory,TR,1.2,1.2,1.599023346,1.815661004,Stop
Human,8,8,3,3,Auditory,TR,6.1,6.1,8.929815478,9.07996274,Stop
Human,8,8,3,4,Auditory,TR,4.1,4.1,5.864372306,6.014358539,Stop
Human,8,8,3,5,Auditory,TR,1.8,1.8,1.815901664,1.982511469,Stop
Human,8,8,3,6,Auditory,TR,2.7,2.7,2.715678558,2.965491162,Stop
Human,8,8,3,7,Auditory,TR,1.8,1.8,2.199236542,2.41581722,Stop
Human,8,8,3,8,Auditory,TR,1.2,1.2,1.966198985,2.182578995,Stop
Human,8,8,3,9,Auditory,TR,6.1,6.1,4.797910932,4.998103035,Stop
Human,8,8,3,10,Auditory,TR,6.1,6.1,8.379685344,8.563028434,Stop
Human,8,8,3,11,Auditory,TR,0.8,0.8,0.982638169,1.18254962,Stop
Human,8,8,3,12,Auditory,TR,2.7,2.7,3.614787621,3.781769033,Stop
Human,8,8,3,13,Auditory,TR,1.2,1.2,1.516084565,1.699245036,Stop
Human,8,8,3,14,Auditory,TR,2.7,2.7,2.598927436,2.799025399,Stop
Human,8,8,3,15,Auditory,TR,4.1,4.1,4.381732014,4.631651499,Stop
Human,8,8,3,16,Auditory,TR,0.8,0.8,0.765534764,0.999418877,Stop
Human,8,8,3,17,Auditory,TR,1.2,1.2,1.566046236,1.732633391,Stop
Human,8,8,3,18,Auditory,TR,0.8,0.8,0.882802242,1.099376904,Stop
Human,8,8,3,19,Auditory,TR,2.7,2.7,3.565445649,3.715228736,Stop
Human,8,8,3,20,Auditory,TR,2.7,2.7,3.248573206,3.398618896,Stop
Human,8,8,3,21,Auditory,TR,1.2,1.2,1.482414497,1.699171777,Stop
Human,8,8,3,22,Auditory,TR,1.8,1.8,2.182534402,2.382529376,Stop
Human,8,8,3,23,Auditory,TR,1.8,1.8,1.832380132,2.015817716,Stop
Human,8,8,3,24,Auditory,TR,4.1,4.1,3.898129083,4.081776182,Stop
Human,8,8,3,25,Auditory,TR,1.8,1.8,2.149264961,2.315602255,Stop
Human,8,8,3,26,Auditory,TR,4.1,4.1,3.48190628,3.648634999,Stop
Human,8,8,3,27,Auditory,TR,0.8,0.8,0.866525149,1.08352592,Stop
Human,8,8,3,28,Auditory,TR,6.1,6.1,5.447782851,5.647713768,Stop
Human,8,8,3,29,Auditory,TR,2.7,2.7,3.315301784,3.548223259,Stop
Human,8,8,3,30,Auditory,TR,0.8,0.8,0.966292063,1.266230553,Stop
Human,8,8,3,31,Auditory,TR,4.1,4.1,3.381937637,3.58180945,Stop
Human,8,8,3,32,Auditory,TR,1.2,1.2,1.949107896,2.215889135,Stop
Human,8,8,3,33,Auditory,TR,0.8,0.8,1.549483183,1.798947538,Stop
Human,8,8,3,34,Auditory,TR,6.1,6.1,4.531668345,4.764983724,Stop
Human,8,8,3,35,Auditory,TR,6.1,6.1,4.548887196,4.832269358,Stop
Human,8,8,3,36,Auditory,TR,4.1,4.1,4.082153452,4.382093711,Stop
Human,8,8,2,1,Auditory,TR,1.2,1.2,0.566315563,0.833067074,Start
Human,8,8,2,2,Auditory,TR,6.1,6.1,4.048680512,4.265006728,Start
Human,8,8,2,3,Auditory,TR,1.2,1.2,0.416479389,0.71651662,Start
Human,8,8,2,4,Auditory,TR,0.8,0.8,0.600092159,0.832740768,Start
Human,8,8,2,5,Auditory,TR,1.8,1.8,1.182790634,1.499299255,Start
Human,8,8,2,6,Auditory,TR,6.1,6.1,3.099229323,3.432433006,Start
Human,8,8,2,7,Auditory,TR,4.1,4.1,4.198456168,4.448233027,Start
Human,8,8,2,8,Auditory,TR,6.1,6.1,3.615308225,3.931790657,Start
Human,8,8,2,9,Auditory,TR,4.1,4.1,1.865696289,2.165673709,Start
Human,8,8,2,10,Auditory,TR,2.7,2.7,1.982204273,2.16536616,Start
Human,8,8,2,11,Auditory,TR,1.8,1.8,0.966163593,1.24949373,Start
Human,8,8,2,12,Auditory,TR,0.8,0.8,0.366580713,0.649765746,Start
Human,8,8,2,13,Auditory,TR,4.1,4.1,2.149259299,2.43250025,Start
Human,8,8,2,14,Auditory,TR,2.7,2.7,1.682747103,1.965891436,Start
Human,8,8,2,15,Auditory,TR,4.1,4.1,3.298682105,3.581825022,Start
Human,8,8,2,16,Auditory,TR,1.2,1.2,0.832752093,1.132779061,Start
Human,8,8,2,17,Auditory,TR,2.7,2.7,1.89941732,2.199190888,Start
Human,8,8,2,18,Auditory,TR,4.1,4.1,3.282315118,3.598419927,Start
Human,8,8,2,19,Auditory,TR,1.2,1.2,1.216174388,1.449318473,Start
Human,8,8,2,20,Auditory,TR,0.8,0.8,0.416653867,0.633128725,Start
Human,8,8,2,21,Auditory,TR,6.1,6.1,4.26506123,4.54813832,Start
Human,8,8,2,22,Auditory,TR,2.7,2.7,1.432876103,1.699340946,Start
Human,8,8,2,23,Auditory,TR,1.2,1.2,1.515822317,1.782603202,Start
Human,8,8,2,24,Auditory,TR,1.8,1.8,1.49939375,1.832541869,Start
Human,8,8,2,25,Auditory,TR,1.8,1.8,1.765616517,2.098834357,Start
Human,8,8,2,26,Auditory,TR,1.8,1.8,1.599313907,1.865898018,Start
Human,8,8,2,27,Auditory,TR,0.8,0.8,0.599649061,0.799768967,Start
Human,8,8,2,28,Auditory,TR,1.2,1.2,1.049477167,1.249478865,Start
Human,8,8,2,29,Auditory,TR,4.1,4.1,3.981898494,4.165094002,Start
Human,8,8,2,30,Auditory,TR,2.7,2.7,1.33278713,1.54922412,Start
Human,8,8,2,31,Auditory,TR,1.8,1.8,2.332321029,2.449076397,Start
Human,8,8,2,32,Auditory,TR,6.1,6.1,3.765200317,3.998345818,Start
Human,8,8,2,33,Auditory,TR,0.8,0.8,0.333019296,0.649560831,Start
Human,8,8,2,34,Auditory,TR,2.7,2.7,1.84859706,2.1328686,Start
Human,8,8,2,35,Auditory,TR,0.8,0.8,0.582478342,0.916358705,Start
Human,8,8,2,36,Auditory,TR,6.1,6.1,4.081919516,4.265192531,Start
Human,9,9,2,1,Auditory,TR,1.2,1.2,1.149747341,1.299409388,Start
Human,9,9,2,2,Auditory,TR,6.1,6.1,2.965488794,3.098799312,Start
Human,9,9,2,3,Auditory,TR,1.8,1.8,1.332687205,1.516197223,Start
Human,9,9,2,4,Auditory,TR,4.1,4.1,2.365738162,2.482432068,Start
Human,9,9,2,5,Auditory,TR,2.7,2.7,1.949141157,2.215974895,Start
Human,9,9,2,6,Auditory,TR,1.8,1.8,1.249393215,1.516077601,Start
Human,9,9,2,7,Auditory,TR,6.1,6.1,3.264818906,3.548476648,Start
Human,9,9,2,8,Auditory,TR,6.1,6.1,3.781815267,4.131739848,Start
Human,9,9,2,9,Auditory,TR,0.8,0.8,0.599860699,0.816341337,Start
Human,9,9,2,10,Auditory,TR,1.8,1.8,1.466143181,1.68251269,Start
Human,9,9,2,11,Auditory,TR,4.1,4.1,2.632342209,2.799296136,Start
Human,9,9,2,12,Auditory,TR,1.2,1.2,0.933106734,1.09947104,Start
Human,9,9,2,13,Auditory,TR,1.2,1.2,0.749381182,0.966132917,Start
Human,9,9,2,14,Auditory,TR,2.7,2.7,2.065903723,2.29897549,Start
Human,9,9,2,15,Auditory,TR,1.8,1.8,1.366037573,1.565981584,Start
Human,9,9,2,16,Auditory,TR,2.7,2.7,1.532777736,1.765947537,Start
Human,9,9,2,17,Auditory,TR,6.1,6.1,2.749338712,2.982167694,Start
Human,9,9,2,18,Auditory,TR,0.8,0.8,0.749428606,0.899571977,Start
Human,9,9,2,19,Auditory,TR,6.1,6.1,2.815682703,3.048477356,Start
Human,9,9,2,20,Auditory,TR,4.1,4.1,2.482634507,2.73229528,Start
Human,9,9,2,21,Auditory,TR,0.8,0.8,0.333378044,0.466775625,Start
Human,9,9,2,22,Auditory,TR,4.1,4.1,1.949192475,2.23252674,Start
Human,9,9,2,23,Auditory,TR,1.8,1.8,1.366014569,1.615351865,Start
Human,9,9,2,24,Auditory,TR,4.1,4.1,2.548922934,2.765692365,Start
Human,9,9,2,25,Auditory,TR,6.1,6.1,3.59858307,3.815175545,Start
Human,9,9,2,26,Auditory,TR,1.2,1.2,0.699187697,0.932556752,Start
Human,9,9,2,27,Auditory,TR,2.7,2.7,1.432786088,1.699263788,Start
Human,9,9,2,28,Auditory,TR,0.8,0.8,0.399901116,0.566332312,Start
Human,9,9,2,29,Auditory,TR,0.8,0.8,0.366367775,0.516146614,Start
Human,9,9,2,30,Auditory,TR,2.7,2.7,1.632686567,1.932777948,Start
Human,9,9,2,31,Auditory,TR,1.2,1.2,1.032743406,1.249345436,Start
Human,9,9,2,32,Auditory,TR,1.2,1.2,0.716014533,0.982241308,Start
Human,9,9,2,33,Auditory,TR,4.1,4.1,3.115540147,3.282003903,Start
Human,9,9,2,34,Auditory,TR,1.8,1.8,0.949657164,1.08317012,Start
Human,9,9,2,35,Auditory,TR,2.7,2.7,1.548607597,1.815626785,Start
Human,9,9,2,36,Auditory,TR,0.8,0.8,0.516260574,0.666590457,Start
Human,9,9,1,1,Auditory,TR,2.7,2.7,1.53219307,1.765893034,Point
Human,9,9,1,2,Auditory,TR,2.7,2.7,1.815803742,2.065736321,Point
Human,9,9,1,3,Auditory,TR,1.8,1.8,1.082846643,1.332681188,Point
Human,9,9,1,4,Auditory,TR,4.1,4.1,2.665711335,2.765619105,Point
Human,9,9,1,5,Auditory,TR,1.2,1.2,0.745087852,0.91646995,Point
Human,9,9,1,6,Auditory,TR,6.1,6.1,2.49883987,2.782188292,Point
Human,9,9,1,7,Auditory,TR,4.1,4.1,2.882277974,3.148790712,Point
Human,9,9,1,8,Auditory,TR,1.2,1.2,1.582643142,1.699281484,Point
Human,9,9,1,9,Auditory,TR,4.1,4.1,2.282684833,2.532405418,Point
Human,9,9,1,10,Auditory,TR,2.7,2.7,1.599440604,1.865824517,Point
Human,9,9,1,11,Auditory,TR,0.8,0.8,0.59971701,0.849504485,Point
Human,9,9,1,12,Auditory,TR,6.1,6.1,3.348835234,3.614930707,Point
Human,9,9,1,13,Auditory,TR,6.1,6.1,3.082118996,3.331952125,Point
Human,9,9,1,14,Auditory,TR,6.1,6.1,3.432071182,3.615264094,Point
Human,9,9,1,15,Auditory,TR,0.8,0.8,0.482753068,0.683241398,Point
Human,9,9,1,16,Auditory,TR,1.8,1.8,1.316309485,1.516451688,Point
Human,9,9,1,17,Auditory,TR,1.8,1.8,1.349188086,1.549356832,Point
Human,9,9,1,18,Auditory,TR,4.1,4.1,2.882123314,3.13206651,Point
Human,9,9,1,19,Auditory,TR,1.2,1.2,1.250194476,1.533099797,Point
Human,9,9,1,20,Auditory,TR,4.1,4.1,3.182190982,3.448450317,Point
Human,9,9,1,21,Auditory,TR,0.8,0.8,0.682983395,0.932915621,Point
Human,9,9,1,22,Auditory,TR,1.2,1.2,0.966445423,1.216302265,Point
Human,9,9,1,23,Auditory,TR,6.1,6.1,4.06516829,4.331584763,Point
Human,9,9,1,24,Auditory,TR,1.2,1.2,1.166316174,1.366078981,Point
Human,9,9,1,25,Auditory,TR,6.1,6.1,4.930270114,5.19734876,Point
Human,9,9,1,26,Auditory,TR,0.8,0.8,0.549471854,0.732630791,Point
Human,9,9,1,27,Auditory,TR,1.8,1.8,1.349341685,1.582621554,Point
Human,9,9,1,28,Auditory,TR,4.1,4.1,2.08244495,2.398987665,Point
Human,9,9,1,29,Auditory,TR,1.8,1.8,1.13290741,1.466200161,Point
Human,9,9,1,30,Auditory,TR,2.7,2.7,2.265763148,2.548901345,Point
Human,9,9,1,31,Auditory,TR,1.8,1.8,1.466050809,1.732113722,Point
Human,9,9,1,32,Auditory,TR,0.8,0.8,0.51635967,0.766105737,Point
Human,9,9,1,33,Auditory,TR,1.2,1.2,0.832991217,1.08277763,Point
Human,9,9,1,34,Auditory,TR,0.8,0.8,0.732910737,1.049798871,Point
Human,9,9,1,35,Auditory,TR,2.7,2.7,2.099167382,2.449009147,Point
Human,9,9,1,36,Auditory,TR,2.7,2.7,2.348952379,2.715798646,Point
Human,9,9,3,1,Auditory,TR,2.7,2.7,2.215997545,2.515733596,Stop
Human,9,9,3,2,Auditory,TR,4.1,4.1,3.332662431,3.682532155,Stop
Human,9,9,3,3,Auditory,TR,0.8,0.8,0.91617974,1.182588427,Stop
Human,9,9,3,4,Auditory,TR,1.2,1.2,1.349413529,1.699224504,Stop
Human,9,9,3,5,Auditory,TR,2.7,2.7,1.865852476,2.215900927,Stop
Human,9,9,3,6,Auditory,TR,6.1,6.1,3.815462569,4.13172923,Stop
Human,9,9,3,7,Auditory,TR,1.8,1.8,2.315636341,2.615691268,Stop
Human,9,9,3,8,Auditory,TR,0.8,0.8,0.982962231,1.298713594,Stop
Human,9,9,3,9,Auditory,TR,0.8,0.8,0.4997197,0.749714215,Stop
Human,9,9,3,10,Auditory,TR,2.7,2.7,2.148873174,2.432510743,Stop
Human,9,9,3,11,Auditory,TR,6.1,6.1,3.58178844,3.865207645,Stop
Human,9,9,3,12,Auditory,TR,1.8,1.8,1.482636984,1.699240784,Stop
Human,9,9,3,13,Auditory,TR,1.2,1.2,1.56531658,1.798971243,Stop
Human,9,9,3,14,Auditory,TR,4.1,4.1,2.898848223,3.14866755,Stop
Human,9,9,3,15,Auditory,TR,1.2,1.2,1.466070275,1.71602869,Stop
Human,9,9,3,16,Auditory,TR,1.2,1.2,1.266685094,1.56629409,Stop
Human,9,9,3,17,Auditory,TR,1.2,1.2,1.449558422,1.682588427,Stop
Human,9,9,3,18,Auditory,TR,1.8,1.8,1.815864969,2.06579047,Stop
Human,9,9,3,19,Auditory,TR,1.2,1.2,1.649441205,1.915540572,Stop
Human,9,9,3,20,Auditory,TR,2.7,2.7,2.798478241,3.13171295,Stop
Human,9,9,3,21,Auditory,TR,2.7,2.7,2.715857041,2.99939056,Stop
Human,9,9,3,22,Auditory,TR,0.8,0.8,1.166293523,1.399557466,Stop
Human,9,9,3,23,Auditory,TR,1.8,1.8,1.315793479,1.515632731,Stop
Human,9,9,3,24,Auditory,TR,0.8,0.8,1.016188376,1.182705927,Stop
Human,9,9,3,25,Auditory,TR,6.1,6.1,5.747772289,6.013907047,Stop
Human,9,9,3,26,Auditory,TR,1.8,1.8,2.915498102,3.131783025,Stop
Human,9,9,3,27,Auditory,TR,2.7,2.7,3.964635154,4.214475008,Stop
Human,9,9,3,28,Auditory,TR,4.1,4.1,4.631717551,4.780965166,Stop
Human,9,9,3,29,Auditory,TR,6.1,6.1,5.781181761,6.064474972,Stop
Human,9,9,3,30,Auditory,TR,4.1,4.1,2.915534201,3.182339272,Stop
Human,9,9,3,31,Auditory,TR,6.1,6.1,4.48161028,4.881474589,Stop
Human,9,9,3,32,Auditory,TR,4.1,4.1,4.498070461,4.798017445,Stop
Human,9,9,3,33,Auditory,TR,1.8,1.8,2.632242052,2.898858486,Stop
Human,9,9,3,34,Auditory,TR,0.8,0.8,0.916090554,1.182668412,Stop
Human,9,9,3,35,Auditory,TR,6.1,6.1,3.232178135,3.515503552,Stop
Human,9,9,3,36,Auditory,TR,4.1,4.1,3.248851726,3.481925617,Stop
Human,10,10,2,1,Auditory,TR,1.8,1.8,0.866298924,0.999542386,Start
Human,10,10,2,2,Auditory,TR,2.7,2.7,1.832568933,1.93255736,Start
Human,10,10,2,3,Auditory,TR,6.1,6.1,4.098427302,4.198261776,Start
Human,10,10,2,4,Auditory,TR,2.7,2.7,2.165972224,2.249157414,Start
Human,10,10,2,5,Auditory,TR,4.1,4.1,2.382700289,2.46588017,Start
Human,10,10,2,6,Auditory,TR,2.7,2.7,2.149017157,2.199021988,Start
Human,10,10,2,7,Auditory,TR,1.2,1.2,0.949542864,1.01636792,Start
Human,10,10,2,8,Auditory,TR,4.1,4.1,2.982221016,3.032124627,Start
Human,10,10,2,9,Auditory,TR,1.2,1.2,0.883020406,1.049469356,Start
Human,10,10,2,10,Auditory,TR,0.8,0.8,0.416503895,0.53281494,Start
Human,10,10,2,11,Auditory,TR,1.2,1.2,0.79992405,0.866344579,Start
Human,10,10,2,12,Auditory,TR,6.1,6.1,5.114837692,5.214607045,Start
Human,10,10,2,13,Auditory,TR,1.8,1.8,2.182024097,2.332003906,Start
Human,10,10,2,14,Auditory,TR,0.8,0.8,0.483155532,0.599690252,Start
Human,10,10,2,15,Auditory,TR,0.8,0.8,0.766385173,0.882948561,Start
Human,10,10,2,16,Auditory,TR,1.8,1.8,1.299605702,1.416191741,Start
Human,10,10,2,17,Auditory,TR,1.2,1.2,0.882957055,0.966265054,Start
Human,10,10,2,18,Auditory,TR,4.1,4.1,3.198628787,3.265440748,Start
Human,10,10,2,19,Auditory,TR,1.8,1.8,2.448980668,2.582261999,Start
Human,10,10,2,20,Auditory,TR,4.1,4.1,3.581745989,3.781750095,Start
Human,10,10,2,21,Auditory,TR,4.1,4.1,2.981767649,3.14875986,Start
Human,10,10,2,22,Auditory,TR,2.7,2.7,1.849580273,2.015771217,Start
Human,10,10,2,23,Auditory,TR,0.8,0.8,0.533418368,0.699617452,Start
Human,10,10,2,24,Auditory,TR,1.8,1.8,0.915844726,1.049765584,Start
Human,10,10,2,25,Auditory,TR,6.1,6.1,4.798084747,4.914765635,Start
Human,10,10,2,26,Auditory,TR,0.8,0.8,0.749483548,0.949639837,Start
Human,10,10,2,27,Auditory,TR,1.2,1.2,0.832379942,0.999454615,Start
Human,10,10,2,28,Auditory,TR,6.1,6.1,3.882260548,3.965676138,Start
Human,10,10,2,29,Auditory,TR,1.2,1.2,1.132852031,1.316207914,Start
Human,10,10,2,30,Auditory,TR,2.7,2.7,2.498936659,2.648840022,Start
Human,10,10,2,31,Auditory,TR,6.1,6.1,3.78187892,3.948388389,Start
Human,10,10,2,32,Auditory,TR,4.1,4.1,2.748918697,2.899008574,Start
Human,10,10,2,33,Auditory,TR,1.8,1.8,1.465671714,1.699008362,Start
Human,10,10,2,34,Auditory,TR,2.7,2.7,2.049038993,2.166141042,Start
Human,10,10,2,35,Auditory,TR,0.8,0.8,0.599325365,0.69952508,Start
Human,10,10,2,36,Auditory,TR,6.1,6.1,3.849075942,3.915087345,Start
Human,10,10,3,1,Auditory,TR,1.8,1.8,1.549449005,1.682727859,Stop
Human,10,10,3,2,Auditory,TR,2.7,2.7,2.316289315,2.532853517,Stop
Human,10,10,3,3,Auditory,TR,1.8,1.8,2.29904793,2.416011951,Stop
Human,10,10,3,4,Auditory,TR,2.7,2.7,2.815652797,2.998770849,Stop
Human,10,10,3,5,Auditory,TR,0.8,0.8,1.066104129,1.232818161,Stop
Human,10,10,3,6,Auditory,TR,6.1,6.1,5.181272732,5.347915274,Stop
Human,10,10,3,7,Auditory,TR,1.8,1.8,2.066027329,2.282330341,Stop
Human,10,10,3,8,Auditory,TR,0.8,0.8,0.949552774,1.182932246,Stop
Human,10,10,3,9,Auditory,TR,1.8,1.8,2.498892419,2.649272861,Stop
Human,10,10,3,10,Auditory,TR,4.1,4.1,5.414641233,5.597887403,Stop
Human,10,10,3,11,Auditory,TR,0.8,0.8,2.265795372,2.416175106,Stop
Human,10,10,3,12,Auditory,TR,4.1,4.1,4.398255617,4.54812642,Stop
Human,10,10,3,13,Auditory,TR,0.8,0.8,1.332871355,1.432405707,Stop
Human,10,10,3,14,Auditory,TR,2.7,2.7,3.58202346,3.781309115,Stop
Human,10,10,3,15,Auditory,TR,6.1,6.1,5.897763143,6.047548652,Stop
Human,10,10,3,16,Auditory,TR,2.7,2.7,4.047991047,4.181771401,Stop
Human,10,10,3,17,Auditory,TR,4.1,4.1,4.047805595,4.164381724,Stop
Human,10,10,3,18,Auditory,TR,1.2,1.2,1.515536394,1.649423276,Stop
Human,10,10,3,19,Auditory,TR,0.8,0.8,5.281442365,5.447262405,Stop
Human,10,10,3,20,Auditory,TR,6.1,6.1,5.315253402,5.464457781,Stop
Human,10,10,3,21,Auditory,TR,6.1,6.1,6.163895089,6.280882469,Stop
Human,10,10,3,22,Auditory,TR,2.7,2.7,4.864758327,4.997991879,Stop
Human,10,10,3,23,Auditory,TR,1.2,1.2,2.082397726,2.149152353,Stop
Human,10,10,3,24,Auditory,TR,1.8,1.8,3.182101604,3.281952712,Stop
Human,10,10,3,25,Auditory,TR,4.1,4.1,3.281914489,3.381712863,Stop
Human,10,10,3,26,Auditory,TR,1.8,1.8,2.915449401,3.032308309,Stop
Human,10,10,3,27,Auditory,TR,1.2,1.2,3.08213512,3.282000491,Stop
Human,10,10,3,28,Auditory,TR,6.1,6.1,7.247197072,7.380569713,Stop
Human,10,10,3,29,Auditory,TR,4.1,4.1,4.748111768,4.848170624,Stop
Human,10,10,3,30,Auditory,TR,4.1,4.1,4.815062111,4.914811998,Stop
Human,10,10,3,31,Auditory,TR,0.8,0.8,1.382537134,1.582705456,Stop
Human,10,10,3,32,Auditory,TR,1.2,1.2,1.299434406,1.532884662,Stop
Human,10,10,3,33,Auditory,TR,6.1,6.1,4.898480531,5.097940313,Stop
Human,10,10,3,34,Auditory,TR,1.2,1.2,2.065623864,2.31558396,Stop
Human,10,10,3,35,Auditory,TR,1.2,1.2,2.699090824,2.86559817,Stop
Human,10,10,3,36,Auditory,TR,2.7,2.7,3.315356392,3.449019953,Stop
Human,10,10,1,1,Auditory,TR,1.2,1.2,1.399322321,1.58269944,Point
Human,10,10,1,2,Auditory,TR,4.1,4.1,3.215097573,3.332156444,Point
Human,10,10,1,3,Auditory,TR,6.1,6.1,4.965075896,5.081518244,Point
Human,10,10,1,4,Auditory,TR,2.7,2.7,2.898862761,3.198916167,Point
Human,10,10,1,5,Auditory,TR,2.7,2.7,3.698452006,3.915237405,Point
Human,10,10,1,6,Auditory,TR,1.8,1.8,2.832251116,2.998939313,Point
Human,10,10,1,7,Auditory,TR,0.8,0.8,1.082960807,1.316138547,Point
Human,10,10,1,8,Auditory,TR,6.1,6.1,4.114987045,4.198313801,Point
Human,10,10,1,9,Auditory,TR,1.8,1.8,1.799020501,1.949032163,Point
Human,10,10,1,10,Auditory,TR,0.8,0.8,0.699762558,0.866056137,Point
Human,10,10,1,11,Auditory,TR,4.1,4.1,3.432074795,3.548606331,Point
Human,10,10,1,12,Auditory,TR,0.8,0.8,1.466093582,1.598698933,Point
Human,10,10,1,13,Auditory,TR,6.1,6.1,4.697780626,4.764924561,Point
Human,10,10,1,14,Auditory,TR,1.8,1.8,1.78239493,1.965930249,Point
Human,10,10,1,15,Auditory,TR,1.2,1.2,1.49957477,1.649488042,Point
Human,10,10,1,16,Auditory,TR,6.1,6.1,4.881842219,4.998385434,Point
Human,10,10,1,17,Auditory,TR,1.8,1.8,1.932321652,2.082093004,Point
Human,10,10,1,18,Auditory,TR,6.1,6.1,7.830872259,7.914045061,Point
Human,10,10,1,19,Auditory,TR,2.7,2.7,2.565191555,2.698933686,Point
Human,10,10,1,20,Auditory,TR,0.8,0.8,0.783012514,0.866382094,Point
Human,10,10,1,21,Auditory,TR,4.1,4.1,3.56523898,3.66514813,Point
Human,10,10,1,22,Auditory,TR,1.8,1.8,2.948693819,3.065305693,Point
Human,10,10,1,23,Auditory,TR,2.7,2.7,3.099575407,3.249263589,Point
Human,10,10,1,24,Auditory,TR,1.2,1.2,1.56598539,1.715964137,Point
Human,10,10,1,25,Auditory,TR,0.8,0.8,0.749603525,0.898951948,Point
Human,10,10,1,26,Auditory,TR,4.1,4.1,3.398653773,3.582383393,Point
Human,10,10,1,27,Auditory,TR,1.2,1.2,1.361420011,1.582512218,Point
Human,10,10,1,28,Auditory,TR,1.2,1.2,1.583285525,1.76625741,Point
Human,10,10,1,29,Auditory,TR,2.7,2.7,2.565628642,2.748741031,Point
