Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,1,43,1,6,Auditory,PI,30;45;60,30,113.963;115.145;126.853;127.195;135.904;140.65;186.366;252.293,N/A
Rat,1,43,1,7,Auditory,PI,30;45;60,30,10.7099999999996;15.692;17.6679999999997;21.7199999999998;23.232;26.4359999999997;26.701;36.308;40.7109999999998;47.5899999999997;76.4029999999998;143.037;144.614;173.167;390.196,N/A
Rat,1,43,1,8,Auditory,PI,30;45;60,30,9.97399999999971;33.0339999999997;35.384;43.3539999999998;123.92;126.457;128.767,N/A
Rat,1,43,1,9,Auditory,PI,30;45;60,30,14.48;17.6190000000001;28.2630000000004;30.5720000000001;38.5540000000001;44.6570000000002;47.404;70.6760000000004;74.788;80.9050000000002;178.453;184.825;188.322;224.302;231.361,N/A
Rat,1,43,1,10,Auditory,PI,30;45;60,30,24.462;60.7050000000004;69.3500000000004;193.885;252.545;261.784000000001;284.739000000001;286.662,N/A
Rat,1,43,1,11,Auditory,PI,30;45;60,30,54.3850000000002;73.7139999999999;122.572;126.314;133.539;163.927;166.17;199.893;201.397,N/A
Rat,1,43,1,12,Auditory,PI,30;45;60,30,45.3860000000004;51.1660000000002;54.4629999999997;64.5439999999999;69.3249999999998;211.709;229.749;239.1;242.281;257.816;275.56;278.662;294.297000000001,N/A
Rat,1,43,1,13,Auditory,PI,30;45;60,30,24.6530000000002;50.232;77.0150000000003;192.952;197.203;370.105000000001;370.339;374.715;377.190000000001;392.723,N/A
Rat,1,43,1,14,Auditory,PI,30;45;60,30,170.522;174.883;179.264;180.59;266.736;269.383,N/A
Rat,1,43,1,15,Auditory,PI,30;45;60,30,94.7759999999998;98.1530000000003;100.949;118.293;120.986;126.288,N/A
Rat,1,43,1,16,Auditory,PI,30;45;60,30,22.0910000000004;22.2350000000006;22.2800000000007;22.5480000000007;39.1550000000007;50.2190000000001;66.6419999999998;126.739;236.882000000001;239.112,N/A
Rat,1,43,1,17,Auditory,PI,30;45;60,30,77.826;83.201;104.945000000001;140.847000000001;148.727000000001,N/A
Rat,1,43,1,18,Auditory,PI,30;45;60,30,38.8099999999995;56.6030000000001;58.0909999999994;99.6579999999995;281.577;287.446;300.49,N/A
Rat,1,43,1,19,Auditory,PI,30;45;60,30,,N/A
Rat,1,44,1,1,Auditory,PI,30;45;60,30,7.69499999999994;15.3349999999999;16.086;17.225;18.384;19.8639999999999;19.99;21.217;21.4499999999999;26.2099999999999;36.43;36.8299999999999;43.115;62.688;65.073;65.813;91.529;134.87;135.887;136.494;205.195;213.707,N/A
Rat,1,44,1,2,Auditory,PI,30;45;60,30,14.8499999999999;18.2969999999999;20.814;30.202;58.787;77.454;137.457,N/A
Rat,1,44,1,3,Auditory,PI,30;45;60,30,19.2660000000001;59.213;67.9380000000001;226.43;250.766,N/A
Rat,1,44,1,4,Auditory,PI,30;45;60,30,28.9269999999999;93.7009999999998;104;152.146;161.745;168.992;238.014;240.788;251.421,N/A
Rat,1,44,1,5,Auditory,PI,30;45;60,30,23.0219999999999;26.1150000000002;27.1900000000001;29.7890000000002;32.5280000000003;33.5660000000003;34.3830000000003;37.52;37.6530000000003;46.1130000000003;46.357;48.4549999999999;50.6849999999999;56.9230000000002;121.793;150.604;162.972;171.434;173.346;177.733;180.05,N/A
Rat,1,44,1,6,Auditory,PI,30;45;60,30,22.7929999999997;36.25;38.8379999999997;39.6229999999996;46.0749999999998;48.5459999999998,N/A
Rat,1,44,1,7,Auditory,PI,30;45;60,30,27.7249999999999;30.2849999999999;253.944;254.585;257.808;260.604;262.603,N/A
Rat,1,44,1,8,Auditory,PI,30;45;60,30,17.9359999999997;26.1189999999997;31.8959999999997;36.281;48.7399999999998;52.837;99.9289999999996;183.507;198.763;248.153;250.139;252.282;255.389,N/A
Rat,1,44,1,9,Auditory,PI,30;45;60,30,6.82499999999982;22.489;24.2819999999997;26.029;27.0140000000001;37.701;43.3009999999999;47.8979999999997;48.3429999999999;50.7149999999997;56.8959999999997;57.5419999999999;60.8710000000001;172.185;250.856,N/A
Rat,1,44,1,10,Auditory,PI,30;45;60,30,18.0839999999998;20.1459999999997;21.1289999999999;28.8019999999997;39.9749999999995;41.2349999999997;41.4349999999995;44.5590000000002;218.513,N/A
Rat,1,44,1,11,Auditory,PI,30;45;60,30,27.7950000000001;62.0529999999999;239.077;270.412,N/A
Rat,1,44,1,12,Auditory,PI,30;45;60,30,23.0299999999997;28.7489999999998;38.9019999999991;41.1149999999998;46.8969999999999;49.6709999999994;159.062;195;198.764999999999;276.107,N/A
Rat,1,44,1,13,Auditory,PI,30;45;60,30,24.9809999999998;28.2049999999999;32.0630000000001;34.3729999999996;47.3620000000001;58.8220000000001;67.2510000000002;72.2740000000003;184.148;195.015;196.893;198.405;266.444;270.822;275.057;276.613,N/A
Rat,1,44,1,14,Auditory,PI,30;45;60,30,26.1010000000006;26.7330000000002;31.8330000000005;33.6870000000008;34.0750000000007;39.3360000000002;47.9140000000007;48.6680000000006;114.351000000001,N/A
Rat,1,44,1,15,Auditory,PI,30;45;60,30,211.053;225.369,N/A
Rat,1,44,1,16,Auditory,PI,30;45;60,30,25.348;27.7449999999999;28.4520000000002;31.156;35.7040000000006;35.9809999999998;37.9170000000004;39.4440000000004;42.4899999999998;46.1260000000002;48.3950000000004;54.7220000000007;60.6500000000005;142.482;144.405000000001;328.223;329.901,N/A
Rat,1,44,1,17,Auditory,PI,30;45;60,30,28.652;32.527;34.7020000000002;43.3520000000008;48.9030000000003;54.1960000000008;134.048000000001;136.924,N/A
Rat,1,45,1,1,Auditory,PI,30;45;60,30,7.16700000000003;27.541;31.043;33.129;35.994;39.374;39.674;40.29;86.54;91.061;94.873;95.264;96.075;101.418;105.744;109.489;113.228;115.898;116.453;120.813;121.317;122.081;122.447;124.294;128.727;130.417;177.622;215.472;221.724;227.39;232.268;249.483,N/A
Rat,1,45,1,2,Auditory,PI,30;45;60,30,9.80600000000004;11.729;18.049;25.2230000000001;26.278;27.0350000000001;31.207;32.0460000000001;37.9540000000001;40.359;100.535;103.662;123.275;125.3,N/A
Rat,1,45,1,3,Auditory,PI,30;45;60,30,9.43200000000002;23.6969999999999;35.395;39.595;43.0439999999999;47.5629999999999;56.4199999999998;86.5329999999999;95.636;98.672;129.443;130.702;155.149;159.061;192.957;333.014,N/A
Rat,1,45,1,4,Auditory,PI,30;45;60,30,8.52299999999991;12.0869999999998;34.4469999999999;37.1200000000001;38.7009999999998;43.1919999999998;43.7670000000001;46.8489999999999;47.9529999999998;49.4439999999997;54.0489999999998;56.1760000000002;230.747;231.137;253.247;258.703;262.153,N/A
Rat,1,45,1,5,Auditory,PI,30;45;60,30,25.9409999999998;44.1679999999997;45.1959999999999;51.7139999999999;57.0149999999999;60.3619999999996;63.5389999999998;123.914;128.379;191.37;235.373;246.495;253.287,N/A
Rat,1,45,1,6,Auditory,PI,30;45;60,30,31.8609999999999;34.777;41.5079999999998;74.136;74.6790000000001;93.9400000000001;94.482;99.2469999999998;99.8989999999999;103.381;107.313;127.07;134.49;204.126;209.261;214.239,N/A
Rat,1,45,1,7,Auditory,PI,30;45;60,30,10.4200000000001;33.5520000000001;43.4870000000001;46.8670000000002;54.8870000000002;58.7159999999999;121.054;124.37;154.418,N/A
Rat,1,45,1,8,Auditory,PI,30;45;60,30,19.1400000000003;20.2110000000002;25.5050000000001;30.5260000000003;34.942;43.7000000000003;109.943;113.728;118.59;119.705;125.461;157.244;159.534;166.385;169.129;173.316;178.647;181.631;182.779;186.968;263.35;266.44,N/A
Rat,1,45,1,9,Auditory,PI,30;45;60,30,34.0370000000003;41.9830000000002;47.933;75.6670000000004;78.7160000000004;177.148;197.425;203.322;214.953;218.448;331.408;333.574000000001;340.322;345.38;349.226000000001,N/A
Rat,1,45,1,10,Auditory,PI,30;45;60,30,28.3040000000001;31.1270000000004;32.0920000000006;32.9009999999998;34.277;34.9970000000003;36.6130000000003;38.3100000000004;41.4660000000004;41.9859999999999;44.6610000000001;64.2460000000001,N/A
Rat,1,45,1,11,Auditory,PI,30;45;60,30,24.5709999999999;28.7299999999996;30.4129999999996;33.9639999999999;36.4229999999998;37.1329999999998;45.3099999999995;49.8809999999994;78.277;85.3559999999998;106.727;111.807;166.724999999999;169.245;187.941;193.696999999999;198.923;262.532999999999;286.819;287.78,N/A
Rat,1,45,1,12,Auditory,PI,30;45;60,30,18.4369999999999;20.9560000000001;24.9870000000001;70.3010000000004;72.1599999999999;75.2210000000005;85.3299999999999;91.3500000000004;106.735000000001;247.267;260.971;300.943;382.588;402.664;518.398,N/A
Rat,1,45,1,13,Auditory,PI,30;45;60,30,15.0320000000002;31.8320000000003;36.5770000000002;47.585;56.4660000000004;144.956,N/A
Rat,1,45,1,14,Auditory,PI,30;45;60,30,8.8110000000006;12.2420000000002;18.8789999999999;21.509;22.0960000000005;22.7280000000001;24.7920000000004;26.9250000000002;32.6700000000001;34.6370000000006;37.1360000000004;38.5839999999998;45.3320000000003;46.6289999999999;62.1810000000005;119.150000000001;174.162;176.207;187.486;210.391000000001,N/A
Rat,1,45,1,15,Auditory,PI,30;45;60,30,21.4259999999995;28.3149999999996;29.6389999999992;34.9919999999993;36.25;36.9009999999998;39.6679999999997;42.8769999999995;47.9919999999993;53.5529999999999;58.7709999999997,N/A
Rat,1,46,1,1,Auditory,PI,30;45;60,30,37.903;44.714;46.954;53.589;117.614;142.932;174.678,N/A
Rat,1,46,1,2,Auditory,PI,30;45;60,30,19.4109999999999;23.906;39.626;42.874;50.0359999999999;62.678;149.242;151.371;155.621;164.622,N/A
Rat,1,46,1,3,Auditory,PI,30;45;60,30,6.39700000000005;91.202;96.4110000000001;279.951,N/A
Rat,1,46,1,4,Auditory,PI,30;45;60,30,12.5559999999998;28.473;29.1029999999998;30.0989999999999;32.298;33.7909999999999;46.249;59.884;169.853,N/A
Rat,1,46,1,5,Auditory,PI,30;45;60,30,54.9259999999999;68.008;125.989;264.334;281.596,N/A
Rat,1,46,1,6,Auditory,PI,30;45;60,30,22.835;57.9210000000003;68.0250000000001;159.204;204.461;212.016;212.116;215.36;215.515;215.626;215.759;215.882;227.094,N/A
Rat,1,46,1,7,Auditory,PI,30;45;60,30,17.9389999999999;18.0830000000001;18.6039999999998;21.5459999999998;21.9670000000001;23.6590000000001;23.7919999999999;27.4580000000001;29.614;29.692;29.748;29.9470000000001;30.4230000000002;45.1550000000002;45.3429999999999;45.654;47.3829999999998;71.0100000000002;71.2109999999998;91.2719999999999;95.5349999999999;95.6480000000001;95.8049999999998;97.8069999999998;101.071;112.184;114.535;115.1;115.856;121.71;122.219;125.425;128.501;128.668;129.376;129.542;130.063;130.87;131.524;131.602;138.552;152.082;153.428;159.558;160.564;160.708;163.857;163.958;165.956;185.831;198.626;199.244;202.984;205.269;205.502;207.511;207.7;207.943;209.6;211.588;221.663;221.984;228.506;230.533;234.67;249.031;253.724;259.109;259.276;263.177;263.608;265.782;271.158;272.307;272.462;273.148;275.936,N/A
Rat,1,46,1,8,Auditory,PI,30;45;60,30,3.78699999999981;5.03499999999985;7.03499999999985;7.74299999999994;13.308;14.7559999999999;17.1619999999998;18.4969999999998;19.6120000000001;20.3409999999999;23.5639999999999;24.404;30.3119999999999;31.2190000000001;33.395;34.6889999999999;35.5740000000001;46.7219999999998;49.0630000000001;53.703;56.2619999999997;66.145;75.1839999999997;75.8130000000001;79.797;81.2019999999998;81.3029999999999;91.935;93.4469999999997;93.855;95.3889999999997;97.011;106.142;108.834;113.646;140.635;141.32;145.138;145.414;156.498;192.133;211.862;211.984;214.747;218.793;259.382;261.171;272.951;280.04;280.118,N/A
Rat,1,46,1,9,Auditory,PI,30;45;60,30,37.8609999999999;48.9699999999998;70.0859999999998;76.5769999999998;82.9629999999997;99.6179999999999;105.557;109.797;113.617;114.06;114.249;115.995;119.056;119.82;120.236;216.677;244.907;255.203,N/A
Rat,1,46,1,10,Auditory,PI,30;45;60,30,11.0969999999998;44.0389999999998;63.799;72.7640000000001;225.566,N/A
Rat,1,46,1,11,Auditory,PI,30;45;60,30,16.308;21.6630000000005;47.6949999999997;51.8739999999998;265.642;276.032;279.739000000001;290.872;292.08;316.169;492.655;494.965,N/A
Rat,1,46,1,12,Auditory,PI,30;45;60,30,37.8969999999999;39.9939999999997;44.8999999999996;64.518;99.9470000000001;101.602;103.165999999999;111.083;131.188;144.099;144.509;144.886;145.053;145.407;152.531;152.652999999999;152.798;175.752;176.603999999999;177.102;177.268;181.159;181.313999999999;181.835999999999;182.052;182.482999999999;190.367999999999;197.422,N/A
Rat,1,46,1,13,Auditory,PI,30;45;60,30,20.6770000000006;266.504;272.985000000001;274.636,N/A
Rat,1,46,1,14,Auditory,PI,30;45;60,30,97.5520000000006;250.337,N/A
Rat,1,46,1,15,Auditory,PI,30;45;60,30,67.2939999999999;67.8239999999996;233.553,N/A
Rat,1,46,1,16,Auditory,PI,30;45;60,30,21.7830000000004;58.9870000000001;59.4180000000006;61.8050000000003;63.6170000000002;68.2610000000004;71.3230000000003;72.8270000000002;76.3900000000003;79.0410000000002;80.5550000000003;163.47;167.233;169.357;174.610000000001,N/A
Rat,1,46,1,17,Auditory,PI,30;45;60,30,17.2520000000004;18.933;29.9070000000002;33.4840000000004;80.6850000000004;84.5550000000003;86.634;89.5860000000002;204.812,N/A
Rat,1,47,1,1,Auditory,PI,30;45;60,30,19.451;20.628;21.372;23.883;25.605;26.595;27.241;30.435;31.807;32.363;33.341;34.096;36.662;38.105;39.426;40.577;41.634;42.933;43.431;72.56;73.513;75.252;75.795;76.825;99.653;103.054;103.852;163.319;178.342;199.993;200.535;203.072;204.002;215.205,N/A
Rat,1,47,1,2,Auditory,PI,30;45;60,30,9.37700000000007;40.0160000000001;50.075;61.7420000000001;94.341;99.495;112.937;270.303;273.815;287.763;314.354;316.601;316.989;323.827;326.663;372.06;372.161;372.228;372.571;378.706;380.278;381.448;392.147;392.651;392.962;393.251;393.432;393.686;394.208;394.354;394.543;396.073;396.229;396.608;396.93;401.859;410.786;410.986;411.174;411.441;412.281;415.53;415.985;418.471;418.837,N/A
Rat,1,47,1,3,Auditory,PI,30;45;60,30,3.56899999999996;3.99099999999999;7.17599999999993;10.2470000000001;12.6790000000001;13.0899999999999;50.5060000000001;55.1479999999999;57.1479999999999;65.2090000000001;66.7950000000001;68.0429999999999;73.1980000000001;74.5899999999999;82.7639999999999;90.9770000000001;91.143;91.386;92.213;94.9300000000001;175.427;180.601;232.769;233.035;233.47,N/A
Rat,1,47,1,4,Auditory,PI,30;45;60,30,31.21;34.693;41.5419999999999;46.557;55.2749999999999;60.6299999999999;64.269;64.479;64.7349999999999;82.326;83.685;85.473;86.8109999999999;95.452;100.043;202.145,N/A
Rat,1,47,1,5,Auditory,PI,30;45;60,30,15.961;31.191;52.1710000000001;245.68;250.903;277.925;278.124,N/A
Rat,1,47,1,6,Auditory,PI,30;45;60,30,92.826;99.5419999999999;216.475;220.282;227.274,N/A
Rat,1,47,1,7,Auditory,PI,30;45;60,30,68.451;84.5660000000003;179.956;182.078;184.626;199.682;200.422;200.71;241.396;241.97;257.839;267.389;274.459;276.258;276.92;281.125;284.068,N/A
Rat,1,47,1,8,Auditory,PI,30;45;60,30,27.0169999999998;27.8579999999997;146.818,N/A
Rat,1,47,1,9,Auditory,PI,30;45;60,30,11.9989999999998;38.9939999999997;52.357,N/A
Rat,1,47,1,10,Auditory,PI,30;45;60,30,6.92500000000018;85.8530000000001;89.0640000000003;261.667,N/A
Rat,1,47,1,11,Auditory,PI,30;45;60,30,30.723;41.4519999999993;78.1539999999995;81.893;95.6409999999996,N/A
Rat,1,47,1,12,Auditory,PI,30;45;60,30,2.56099999999969;23.2619999999997;42.2579999999998;49.326;58.1819999999998;62.0649999999996;74.3639999999996;207.085999999999;212.395;215.411;220.245999999999;220.413,N/A
Rat,1,47,1,13,Auditory,PI,30;45;60,30,8.30799999999999;25.5919999999996;26.6779999999999;47.0299999999997;52.6819999999998;53.7249999999995;152.450999999999;159.156999999999;218.089;221.264999999999,N/A
Rat,1,47,1,14,Auditory,PI,30;45;60,30,40.8810000000003;134.346,N/A
Rat,1,47,1,15,Auditory,PI,30;45;60,30,,N/A
Rat,1,47,1,16,Auditory,PI,30;45;60,30,51.0629999999992;273.826,N/A
Rat,1,47,1,17,Auditory,PI,30;45;60,30,37.6549999999997;41.5239999999994;42.2309999999998;43.7909999999993;50.4369999999999;56.0940000000001;72.2209999999996;97.2299999999996;144.473999999999,N/A
Rat,1,48,1,1,Auditory,PI,30;45;60,30,24.721;44.061;185.495;211.951,N/A
