Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,MCI
Human,11,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.22048,0
Human,11,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.38056,0
Human,11,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.17,0.95822,0
Human,11,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.08534,0
Human,11,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.02398,0
Human,11,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,0.86306,0
Human,11,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.1271,0
Human,11,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.00044,0
Human,11,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.13209,0
Human,11,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,0.85522,0
Human,11,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.1268,0
Human,12,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,1.27948,0
Human,12,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,0.82047,0
Human,12,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,0.7218,0
Human,12,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,0.83664,0
Human,12,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,0.62054,0
Human,12,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,0.6218,0
Human,12,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,0.62315,0
Human,12,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,0.51221,0
Human,12,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,0.55504,0
Human,12,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,0.59563,0
Human,12,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,0.54882,0
Human,12,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,0.67875,0
Human,12,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,0.56221,0
Human,12,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,0.56991,0
Human,12,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,0.61523,0
Human,12,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,0.52678,0
Human,12,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,0.62286,0
Human,12,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,0.6954,0
Human,12,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,0.52734,0
Human,12,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,0.54532,0
Human,12,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.34665,0
Human,12,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.41443,0
Human,12,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.42595,0
Human,12,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22661,0
Human,12,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29096,0
Human,12,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28449,0
Human,12,1,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.43944,0
Human,12,1,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.35078,0
Human,12,1,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.53034,0
Human,12,1,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.57663,0
Human,12,1,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.11133,0
Human,12,1,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,0.94943,0
Human,12,1,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22829,0
Human,12,1,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.56247,0
Human,12,1,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.36913,0
Human,12,1,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14238,0
Human,12,1,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.2719,0
Human,12,1,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.14365,0
Human,12,1,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.49,0
Human,12,1,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.19236,0
Human,12,1,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.27061,0
Human,12,1,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.36347,0
Human,12,1,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.56342,0
Human,12,1,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18731,0
Human,12,1,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.28813,0
Human,12,1,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.18432,0
Human,12,1,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.55025,0
Human,12,1,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.57162,0
Human,12,1,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.55649,0
Human,12,1,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26666,0
Human,12,2,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72384,0
Human,12,2,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22822,0
Human,12,2,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.17373,0
Human,12,2,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14568,0
Human,12,2,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.40023,0
Human,12,2,1,6,Auditory,TR,1;1.17;1.4;1.68,1.68,1.17455,0
Human,12,2,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.59151,0
Human,12,2,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.09246,0
Human,12,2,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4037,0
Human,12,2,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.55773,0
Human,12,2,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13754,0
Human,12,2,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.49662,0
Human,12,2,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60784,0
Human,12,2,1,14,Auditory,TR,1;1.17;1.4;1.68,1.4,1.83227,0
Human,12,2,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39036,0
Human,12,2,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18416,0
Human,12,2,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72769,0
Human,12,2,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,2.0371,0
Human,12,2,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.13746,0
Human,12,2,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.05646,0
Human,12,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.23989,0
Human,12,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.17,1.07901,0
Human,12,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.39253,0
Human,12,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.24083,0
Human,12,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40127,0
Human,12,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40263,0
Human,12,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.59415,0
Human,12,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6668,0
Human,12,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39537,0
Human,12,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.38328,0
Human,12,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34036,0
Human,12,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.06247,0
Human,12,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28333,0
Human,12,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.46169,0
Human,12,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.19388,0
Human,12,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.68,1.29384,0
Human,12,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4271,0
Human,12,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.07128,0
Human,12,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.45083,0
Human,12,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.55439,0
Human,12,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.25228,0
Human,12,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.57178,0
Human,12,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.2496,0
Human,12,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.34634,0
Human,12,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.68,1.5857,0
Human,12,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.69017,0
Human,12,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.47733,0
Human,12,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.79449,0
Human,12,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.45428,0
Human,12,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.47064,0
Human,12,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.09131,0
Human,12,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.07825,0
Human,12,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.71876,0
Human,12,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.5117,0
Human,12,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.31642,0
Human,12,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6717,0
Human,12,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.7525,0
Human,12,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.49736,0
Human,12,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.01935,0
Human,12,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.24467,0
Human,12,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.15787,0
Human,12,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3369,0
Human,12,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.24048,0
Human,12,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.79065,0
Human,12,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.38422,0
Human,12,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.53245,0
Human,12,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.58241,0
Human,12,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.32681,0
Human,12,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.54906,0
Human,12,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.61295,0
Human,12,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.67956,0
Human,12,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.4,1.65769,0
Human,12,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.29787,0
Human,12,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.62687,0
Human,12,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60632,0
Human,12,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14647,0
Human,12,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22912,0
Human,12,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.42025,0
Human,12,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.42672,0
Human,12,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.42363,0
Human,12,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21844,0
Human,12,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26694,0
Human,12,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.25222,0
Human,12,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.68,1.68163,0
Human,12,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.41629,0
Human,12,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.35246,0
Human,12,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29248,0
Human,12,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.60997,0
Human,12,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.57972,0
Human,12,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.66917,0
Human,13,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,3.79779,1
Human,13,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,2.19563,1
Human,13,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,2.58252,1
Human,13,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,2.46766,1
Human,13,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,2.19873,1
Human,13,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,1.9483,1
Human,13,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,1.6102,1
Human,13,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,1.48531,1
Human,13,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,1.3851,1
Human,13,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,1.41247,1
Human,13,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,1.40598,1
Human,13,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,1.37839,1
Human,13,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,1.32657,1
Human,13,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,1.21692,1
Human,13,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,1.05767,1
Human,13,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,1.06418,1
Human,13,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,1.09821,1
Human,13,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,1.06506,1
Human,13,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,1.1619,1
Human,13,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,1.14527,1
Human,13,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.36734,1
Human,13,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.35143,1
Human,13,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.52963,1
Human,13,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6542,1
Human,13,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.48601,1
Human,13,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,0.20963,1
Human,13,1,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.16843,1
Human,13,1,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.63058,1
Human,13,1,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.23553,1
Human,13,1,1,10,Auditory,TR,1;1.17;1.4;1.68,1.4,1.18382,1
Human,13,1,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.16646,1
Human,13,1,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.40296,1
Human,13,1,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.25215,1
Human,13,1,1,14,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40439,1
Human,13,1,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26247,1
Human,13,1,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.30015,1
Human,13,1,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.41751,1
Human,13,1,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.174,1
Human,13,1,1,19,Auditory,TR,1;1.17;1.4;1.68,1.17,1.17714,1
Human,13,1,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.0182,1
Human,13,1,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18787,1
Human,13,1,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.23681,1
Human,13,1,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.3065,1
Human,13,1,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.24959,1
Human,13,1,1,25,Auditory,TR,1;1.17;1.4;1.68,1.68,1.40506,1
Human,13,1,1,26,Auditory,TR,1;1.17;1.4;1.68,1.68,1.21416,1
Human,13,1,1,27,Auditory,TR,1;1.17;1.4;1.68,1.17,1.393,1
Human,13,1,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.20946,1
Human,13,1,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.23635,1
Human,13,1,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.25471,1
Human,13,2,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.23027,1
Human,13,2,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.42832,1
Human,13,2,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21338,1
Human,13,2,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.30974,1
Human,13,2,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18826,1
Human,13,2,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.2859,1
Human,13,2,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.17872,1
Human,13,2,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.46948,1
Human,13,2,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,0.59306,1
Human,13,2,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.57565,1
Human,13,2,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.12968,1
Human,13,2,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.59149,1
Human,13,2,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.45112,1
Human,13,2,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14575,1
Human,13,2,1,15,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60948,1
Human,13,2,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.43373,1
Human,13,2,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.25397,1
Human,13,2,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.2175,1
Human,13,2,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.2675,1
Human,13,2,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18273,1
Human,13,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.15906,1
Human,13,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.17,0.98378,1
Human,13,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.07355,1
Human,13,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.68,1.63072,1
Human,13,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26582,1
Human,13,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.06342,1
Human,13,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.17,0.89539,1
Human,13,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.19301,1
Human,13,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.14982,1
Human,13,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13998,1
Human,13,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.86878,1
Human,13,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.77574,1
Human,13,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26627,1
Human,13,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.17872,1
Human,13,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.30269,1
Human,13,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.2114,1
Human,13,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.08719,1
Human,13,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.3006,1
Human,13,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.17,1.04331,1
Human,13,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.4,1.30978,1
Human,13,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.48836,1
Human,13,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.49281,1
Human,13,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26409,1
Human,13,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.11393,1
Human,13,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.19354,1
Human,13,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.34813,1
Human,13,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.43485,1
Human,13,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.1559,1
Human,13,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.42443,1
Human,13,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.52004,1
Human,13,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.31687,1
Human,13,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38094,1
Human,13,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.33903,1
Human,13,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13826,1
Human,13,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.68,1.56245,1
Human,13,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49619,1
Human,13,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.30114,1
Human,13,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14833,1
Human,13,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.68,1.32056,1
Human,13,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,0.73986,1
Human,13,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60026,1
Human,13,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.33108,1
Human,13,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28188,1
Human,13,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.15567,1
Human,13,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72317,1
Human,13,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.68,1.47961,1
Human,13,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29869,1
Human,13,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.4,1.24286,1
Human,13,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.20272,1
Human,13,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.4,1.08323,1
Human,13,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13765,1
Human,13,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60537,1
Human,13,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,0.93453,1
Human,13,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.35453,1
Human,13,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.12772,1
Human,13,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6393,1
Human,13,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.47724,1
Human,13,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.37397,1
Human,13,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.26699,1
Human,13,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.20131,1
Human,13,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.22997,1
Human,13,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.29681,1
Human,13,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.1698,1
Human,13,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26892,1
Human,13,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.08051,1
Human,13,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34367,1
Human,13,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.31102,1
Human,13,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.34922,1
Human,13,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.68,1.39631,1
Human,13,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,0.9202,1
Human,14,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,0.76372,0
Human,14,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,1.16411,0
Human,14,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,1.75817,0
Human,14,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,1.94502,0
Human,14,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,1.55714,0
Human,14,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,1.11012,0
Human,14,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,1.68238,0
Human,14,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,1.14871,0
Human,14,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,1.20742,0
Human,14,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,1.17278,0
Human,14,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,1.49658,0
Human,14,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,1.30585,0
Human,14,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,1.3256,0
Human,14,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,1.355,0
Human,14,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,1.32836,0
Human,14,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,1.36556,0
Human,14,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,1.28056,0
Human,14,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,1.26552,0
Human,14,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,1.04115,0
Human,14,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,1.12373,0
Human,14,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,0.35952,0
Human,14,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.76768,0
Human,14,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,2.38594,0
Human,14,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.27469,0
Human,14,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,2.07289,0
Human,14,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,0.18388,0
